method1_dir,method1_file,method1_startline,method1_endline,method2_dir,method2_file,method2_startline,method2_endline
selected,2649545.java,35,50,selected,2126890.java,102,114
selected,2502745.java,130,152,selected,2502745.java,252,278
selected,480841.java,227,258,selected,2737314.java,101,122
default,90259.java,3,173,selected,2988.java,191,205
selected,386210.java,48,65,selected,2165036.java,140,156
selected,1633774.java,136,145,selected,559187.java,205,224
selected,2165036.java,176,192,selected,743040.java,597,613
selected,743040.java,529,544,selected,743040.java,194,210
selected,1677830.java,164,184,selected,1677830.java,117,140
selected,1395038.java,316,346,selected,1395038.java,279,314
selected,717768.java,22,31,selected,1723085.java,339,355
selected,1259974.java,15,38,selected,552536.java,14,31
selected,2355280.java,141,166,selected,372783.java,222,247
selected,287416.java,13,25,selected,713521.java,125,146
selected,1727623.java,184,195,selected,256960.java,229,242
selected,2988.java,191,205,selected,1486086.java,11,45
selected,273212.java,85,100,selected,1046963.java,166,180
default,106460.java,219,243,selected,955867.java,251,269
selected,1761885.java,110,153,selected,120109.java,110,153
selected,47775.java,414,438,selected,1793068.java,303,317
selected,1926814.java,505,531,selected,2012687.java,265,287
selected,1347077.java,109,120,selected,1347077.java,135,146
selected,890792.java,11,231,selected,1949676.java,142,163
selected,1706092.java,295,319,selected,955867.java,477,502
selected,1522886.java,187,199,selected,2326716.java,61,72
selected,2110876.java,163,178,selected,743040.java,321,336
selected,2394403.java,39,87,selected,1779362.java,11,59
selected,1400704.java,34,57,selected,1661446.java,32,57
selected,1661873.java,119,137,selected,308502.java,118,136
selected,1926814.java,402,425,selected,15554.java,201,224
selected,2326716.java,61,72,selected,1414961.java,17,43
selected,2309711.java,140,162,selected,2397223.java,217,231
selected,1546136.java,70,92,selected,1585199.java,139,164
selected,2585088.java,172,186,selected,2584539.java,88,103
selected,2309711.java,174,186,selected,1396593.java,183,194
selected,1493262.java,220,233,selected,883949.java,184,195
selected,1867825.java,13,32,selected,2524197.java,13,32
selected,1686679.java,53,68,selected,1686679.java,14,31
selected,2396530.java,29,57,selected,2342844.java,35,65
selected,1590562.java,13,34,selected,2397323.java,12,29
selected,1592236.java,32,51,selected,765090.java,32,51
selected,482941.java,244,257,selected,308502.java,199,212
selected,487328.java,32,57,selected,305641.java,35,54
selected,358730.java,31,46,selected,1997854.java,32,58
selected,1624820.java,169,193,selected,946507.java,132,156
selected,996340.java,187,208,selected,1266969.java,196,216
selected,2465429.java,292,312,selected,2465429.java,177,198
selected,643802.java,205,220,selected,69726.java,162,176
selected,288951.java,926,942,selected,1963142.java,570,581
selected,262787.java,85,111,selected,1034325.java,141,171
selected,2512045.java,36,61,selected,1057347.java,36,59
selected,1873560.java,90,107,selected,1873560.java,109,126
selected,870880.java,272,310,selected,1495351.java,178,186
selected,743040.java,391,406,selected,743040.java,615,631
selected,1972982.java,148,159,selected,968577.java,118,134
selected,1706092.java,227,254,selected,233934.java,463,488
selected,1567995.java,215,247,selected,712701.java,98,126
selected,2075318.java,85,95,selected,1495351.java,178,186
selected,1680418.java,906,923,selected,2648376.java,80,113
selected,66085.java,74,84,selected,1935685.java,118,142
selected,69726.java,140,151,selected,3127.java,360,413
selected,1339643.java,93,122,selected,2342844.java,35,65
selected,2295721.java,45,57,selected,780597.java,1449,1463
selected,2671129.java,709,721,selected,2413297.java,714,726
selected,1965175.java,36,59,selected,2126890.java,102,114
selected,2212922.java,295,317,selected,1706092.java,128,150
selected,440650.java,1056,1066,selected,2633824.java,54,297
selected,2233480.java,36,55,selected,234194.java,33,56
selected,644248.java,168,189,selected,1295903.java,186,207
selected,1061314.java,91,106,selected,665559.java,95,110
selected,1633774.java,136,145,selected,1221218.java,403,502
selected,1920632.java,63,77,selected,743040.java,194,210
selected,2698904.java,8,33,selected,1457097.java,15,68
selected,1700869.java,15,32,selected,517398.java,13,30
selected,176837.java,40,52,selected,2075318.java,123,132
selected,31287.java,12,29,selected,2641701.java,13,28
selected,292382.java,188,203,selected,292382.java,94,109
selected,57710.java,54,72,selected,931640.java,91,107
selected,1181945.java,138,180,selected,1366456.java,541,561
selected,1990412.java,36,53,selected,1029559.java,32,51
selected,743040.java,478,493,selected,2394288.java,92,112
selected,83530.java,13,30,selected,1259974.java,15,38
selected,2256163.java,56,71,selected,2102760.java,52,89
selected,57710.java,224,235,selected,2620397.java,181,192
selected,1590567.java,123,136,selected,1619323.java,84,97
selected,751011.java,26,54,selected,249879.java,496,511
selected,1869745.java,170,176,selected,1626345.java,186,194
selected,2202845.java,172,184,selected,2202845.java,216,228
selected,2212922.java,251,269,selected,110394.java,706,749
selected,1633774.java,136,145,selected,2224624.java,292,326
selected,1661873.java,200,213,selected,1396593.java,183,194
selected,2314163.java,816,847,selected,1633774.java,136,145
selected,1463681.java,119,183,selected,1232868.java,14,50
selected,2413297.java,530,550,selected,2671129.java,525,545
selected,2309711.java,106,126,selected,2584539.java,119,137
selected,2126890.java,36,51,selected,613000.java,32,51
selected,482941.java,51,69,selected,580019.java,85,103
selected,1630973.java,59,77,selected,1396593.java,53,71
selected,1779973.java,50,70,selected,1046963.java,58,76
selected,2524197.java,13,32,selected,2068337.java,14,31
selected,2075318.java,145,153,selected,47775.java,64,87
selected,580019.java,251,264,selected,1046963.java,200,213
selected,511164.java,256,273,selected,273212.java,197,210
selected,155563.java,91,116,selected,155563.java,143,166
selected,1469494.java,31,46,selected,2005952.java,31,46
selected,1293876.java,119,138,selected,2128342.java,184,202
selected,308502.java,118,136,selected,511164.java,92,112
selected,701947.java,31,48,selected,408195.java,113,125
default,12420.java,955,970,selected,2673703.java,1093,1135
selected,2165036.java,194,210,selected,2465429.java,364,375
selected,2256163.java,262,283,selected,2256163.java,209,230
selected,2691418.java,33,73,selected,2691418.java,75,89
selected,62639.java,64,91,selected,2306384.java,48,66
selected,341969.java,53,73,selected,1949676.java,371,419
selected,1284359.java,99,114,selected,2638560.java,100,115
selected,1568675.java,264,358,selected,955867.java,251,269
selected,1071417.java,36,55,selected,820603.java,31,48
selected,69726.java,54,72,selected,1293876.java,86,106
selected,2104963.java,36,59,selected,1057347.java,36,59
selected,1761885.java,110,153,selected,1610205.java,65,108
selected,487328.java,32,57,selected,2372136.java,40,56
selected,2025864.java,356,378,selected,2737314.java,18,31
selected,1727623.java,54,72,selected,580019.java,85,103
selected,1972982.java,148,159,selected,3127.java,203,216
selected,155563.java,91,116,selected,1740427.java,74,97
selected,2379226.java,243,256,selected,643802.java,181,192
selected,1791011.java,224,240,default,111698.java,147,171
selected,598405.java,236,249,selected,2128342.java,226,239
selected,1813289.java,125,142,selected,2379226.java,113,133
selected,1046963.java,144,155,selected,2393188.java,184,197
selected,2165036.java,349,365,selected,2465429.java,364,375
selected,2102760.java,160,193,selected,1781609.java,116,146
selected,776211.java,1329,1360,selected,2711455.java,1218,1249
selected,2019686.java,104,130,selected,1815392.java,517,572
selected,2309711.java,174,186,selected,433427.java,98,115
selected,1366456.java,1184,1202,selected,1366456.java,1303,1320
selected,1568675.java,264,358,selected,2464345.java,391,401
default,64702.java,87,141,default,135319.java,87,141
default,88233.java,18,44,default,64702.java,18,44
selected,1745478.java,268,281,selected,714890.java,149,160
selected,1997854.java,98,113,selected,2638560.java,100,115
selected,2711455.java,881,904,selected,776211.java,242,290
selected,2737314.java,65,85,selected,1186370.java,116,137
selected,1590562.java,13,34,selected,1259974.java,15,38
selected,978188.java,1347,1364,selected,1323852.java,1168,1176
selected,1360343.java,423,440,selected,1630973.java,209,222
selected,633393.java,31,48,selected,258989.java,32,49
selected,511164.java,157,168,selected,3127.java,147,158
selected,2542034.java,46,77,selected,282943.java,159,193
selected,1876983.java,291,300,selected,1876983.java,252,308
selected,1360561.java,171,199,selected,1038530.java,167,195
selected,482941.java,113,133,selected,2393188.java,119,139
selected,1068797.java,14,31,selected,1384801.java,14,31
selected,2121908.java,346,369,selected,249879.java,346,369
selected,1046963.java,144,155,selected,2585088.java,210,223
selected,2620397.java,244,257,selected,2309711.java,303,320
selected,96396.java,162,187,selected,1495351.java,23,34
selected,581985.java,113,129,selected,581985.java,620,637
selected,1039768.java,183,200,selected,743040.java,321,336
selected,2247969.java,413,438,selected,2247969.java,511,539
selected,1675991.java,298,335,selected,1675991.java,307,312
selected,1626345.java,42,49,selected,1626345.java,186,194
selected,386210.java,31,46,selected,2465429.java,364,375
selected,341969.java,53,73,selected,587244.java,40,85
selected,2104963.java,17,34,selected,680103.java,15,32
default,50301.java,57,80,default,58395.java,57,80
selected,1524772.java,51,71,selected,69726.java,54,72
selected,1869745.java,170,176,selected,2673703.java,1093,1135
selected,2070722.java,148,171,selected,1706092.java,192,209
selected,281911.java,32,48,selected,251383.java,31,46
selected,743040.java,374,389,selected,1523381.java,260,275
selected,1414304.java,832,842,selected,1844857.java,188,232
selected,780597.java,358,375,selected,780597.java,212,228
selected,1331553.java,119,128,selected,1331553.java,101,110
selected,2641701.java,92,105,selected,408195.java,113,125
selected,1867825.java,13,32,selected,1700869.java,15,32
selected,487328.java,32,57,selected,613232.java,36,61
selected,978188.java,894,963,selected,2035688.java,80,92
selected,2673703.java,1137,1166,selected,1161571.java,1120,1149
selected,440650.java,823,836,selected,440650.java,798,812
selected,2492896.java,516,528,selected,2492896.java,536,546
selected,626987.java,81,102,selected,1568675.java,204,231
selected,132670.java,420,426,selected,466357.java,218,223
selected,1867825.java,34,49,selected,2133980.java,36,59
selected,47775.java,212,237,selected,96396.java,282,307
selected,1630973.java,145,159,selected,1293876.java,151,166
selected,959022.java,223,247,selected,1791011.java,224,240
selected,780597.java,1346,1360,selected,2295721.java,78,92
selected,552536.java,33,56,selected,2623280.java,32,51
default,12420.java,867,877,default,12420.java,573,601
selected,2023646.java,688,732,selected,1414304.java,832,842
selected,256960.java,145,156,selected,643802.java,244,257
selected,743040.java,86,102,selected,743040.java,194,210
selected,102850.java,91,106,selected,1612648.java,98,111
selected,1691250.java,379,398,selected,1366456.java,1117,1141
selected,2110876.java,163,178,selected,1039768.java,183,200
selected,47775.java,187,210,selected,96396.java,282,307
selected,515961.java,218,236,selected,1203839.java,239,260
selected,1116180.java,16,33,selected,844937.java,17,34
selected,915091.java,40,63,selected,2047011.java,36,59
selected,1779973.java,147,168,selected,628014.java,147,169
selected,2393188.java,150,164,selected,2308114.java,181,195
selected,2694482.java,588,603,selected,1878609.java,98,112
selected,724665.java,427,464,selected,2464345.java,407,416
selected,2465429.java,524,539,selected,2465429.java,574,589
