method1_dir,method1_file,method1_startline,method1_endline,method2_dir,method2_file,method2_startline,method2_endline
selected,2465429.java,426,438,selected,743040.java,529,544
selected,1493262.java,53,72,selected,273212.java,50,70
selected,2165036.java,293,309,selected,743040.java,104,120
selected,1568675.java,264,358,selected,1568675.java,233,256
selected,708708.java,107,116,selected,1366456.java,798,816
selected,1085000.java,65,110,selected,1761885.java,155,198
selected,1633774.java,136,145,selected,20699.java,433,456
selected,890792.java,11,231,selected,2314163.java,916,992
selected,453801.java,13,31,selected,684623.java,15,38
selected,539457.java,372,394,selected,943474.java,309,331
selected,650511.java,450,467,selected,650511.java,243,262
selected,1046963.java,144,155,selected,1360343.java,158,169
selected,766396.java,344,371,selected,2039228.java,410,436
selected,1813289.java,331,342,selected,2309711.java,972,983
selected,1691250.java,401,432,selected,2988.java,80,103
selected,37885.java,36,55,selected,2133980.java,36,59
selected,650511.java,285,302,selected,650511.java,933,945
selected,216402.java,85,100,selected,57710.java,248,262
selected,1896950.java,32,49,selected,613232.java,36,61
selected,760509.java,87,102,selected,2465429.java,351,362
selected,372783.java,165,178,selected,2411651.java,413,426
selected,2107697.java,86,102,default,88233.java,147,171
selected,978188.java,997,1012,selected,1323852.java,930,945
selected,2165036.java,331,347,selected,743040.java,177,192
selected,581985.java,620,637,selected,581985.java,168,186
selected,1523381.java,361,376,selected,2465429.java,338,349
selected,2711455.java,1218,1249,selected,2711455.java,1146,1177
selected,1921468.java,381,444,selected,831035.java,476,561
selected,1813289.java,209,222,selected,2692299.java,244,257
selected,1493262.java,220,233,selected,1293876.java,227,244
selected,650511.java,1308,1325,selected,650511.java,224,241
selected,1943837.java,1046,1064,selected,1943837.java,1026,1044
selected,780597.java,1059,1075,selected,780597.java,1465,1481
selected,714890.java,120,138,selected,1745478.java,146,166
selected,2165036.java,449,465,selected,743040.java,231,246
selected,1972982.java,210,223,selected,2393188.java,221,238
selected,968577.java,118,134,selected,2584539.java,215,231
selected,650511.java,1308,1325,selected,650511.java,243,262
selected,1630973.java,88,106,selected,2571624.java,91,107
selected,308502.java,199,212,selected,1524772.java,199,212
selected,281911.java,32,48,selected,2372136.java,40,56
selected,1792944.java,14,31,selected,2641701.java,13,28
selected,420753.java,1262,1276,selected,420753.java,403,418
selected,1659238.java,277,336,selected,1659238.java,205,268
selected,251383.java,12,29,selected,848166.java,17,35
selected,1623431.java,22,39,selected,810202.java,16,33
selected,1612648.java,32,48,selected,1284359.java,32,57
selected,2462101.java,188,303,selected,182302.java,95,107
selected,552536.java,33,56,selected,2126890.java,102,114
selected,2510290.java,105,127,selected,724665.java,311,326
selected,1221218.java,316,334,selected,3127.java,147,158
selected,1858148.java,317,331,selected,1074175.java,310,324
selected,580159.java,31,48,selected,2126890.java,102,114
selected,3127.java,91,107,selected,2585088.java,84,100
selected,2165036.java,158,174,selected,743040.java,194,210
selected,2342844.java,671,725,selected,467019.java,298,328
selected,102850.java,91,106,selected,2136134.java,91,106
selected,132670.java,654,710,selected,132670.java,103,173
selected,644248.java,83,103,selected,714890.java,93,109
selected,2382488.java,188,205,selected,2382488.java,150,167
selected,881724.java,89,102,selected,155563.java,64,89
default,106460.java,51,90,selected,110394.java,1364,1385
selected,2397223.java,251,264,selected,931640.java,203,216
selected,1101490.java,558,569,selected,644074.java,119,128
selected,398122.java,214,227,selected,2692299.java,244,257
selected,1259974.java,113,126,selected,517398.java,104,117
selected,1990163.java,27,41,selected,1545651.java,26,40
selected,1779362.java,11,59,selected,2314163.java,303,444
selected,2075318.java,97,108,selected,2075318.java,110,121
selected,391616.java,32,51,selected,1590562.java,36,59
selected,1779973.java,197,210,selected,2379226.java,181,192
selected,1661446.java,100,115,selected,278332.java,123,136
selected,2330749.java,409,424,selected,1545651.java,12,24
selected,1624820.java,139,162,selected,464210.java,62,74
selected,1707897.java,32,57,selected,1923275.java,32,51
selected,1815165.java,33,74,selected,248824.java,155,181
selected,1203839.java,32,54,selected,2256163.java,93,114
selected,2245034.java,111,120,selected,2295721.java,78,92
selected,1792944.java,14,31,selected,2399615.java,12,29
selected,2075318.java,155,163,selected,155563.java,143,166
selected,748465.java,122,167,selected,724665.java,294,309
selected,2076846.java,91,106,selected,1707897.java,100,115
selected,1524772.java,118,136,selected,1401804.java,139,157
selected,900639.java,11,61,selected,2291792.java,109,145
selected,3127.java,91,107,selected,1360343.java,95,113
selected,1017380.java,90,104,selected,1017380.java,130,143
selected,996340.java,162,185,selected,1266969.java,196,216
selected,1071417.java,36,55,selected,258989.java,32,49
selected,1396593.java,245,258,selected,883949.java,184,195
selected,69726.java,162,176,selected,1415233.java,162,176
selected,47775.java,307,330,selected,96396.java,282,307
selected,1295903.java,236,249,selected,1630973.java,209,222
default,58395.java,57,80,default,64845.java,18,49
selected,2306384.java,48,66,selected,968577.java,53,73
selected,1630973.java,145,159,selected,1295903.java,87,102
selected,233934.java,26,124,selected,955867.java,28,119
selected,2256163.java,56,71,selected,2542034.java,26,41
selected,1686679.java,14,31,selected,386210.java,14,29
selected,1691250.java,379,398,selected,282943.java,195,232
selected,2353926.java,123,136,selected,810202.java,85,98
selected,2465429.java,292,312,selected,2465429.java,791,808
selected,1972982.java,210,223,selected,10759.java,235,248
selected,1293876.java,190,203,selected,511164.java,256,273
selected,517398.java,32,51,selected,358730.java,31,46
selected,409751.java,44,79,selected,2023646.java,570,605
selected,2413297.java,584,595,selected,1323852.java,1360,1377
selected,1610205.java,110,153,selected,1909055.java,136,179
selected,2379226.java,243,256,selected,644248.java,213,226
selected,931640.java,147,158,selected,3127.java,203,216
selected,915091.java,40,63,selected,258989.java,32,49
selected,2330749.java,124,136,selected,1585199.java,166,178
selected,1972982.java,148,159,selected,2308114.java,219,232
default,106460.java,51,90,selected,1691250.java,379,398
selected,216402.java,50,70,selected,525120.java,50,69
selected,2353926.java,36,51,selected,2524197.java,34,49
selected,2121432.java,14,31,selected,743040.java,122,138
selected,1546136.java,70,92,selected,1344567.java,315,341
selected,1523381.java,425,441,selected,2642341.java,255,273
default,12420.java,693,711,default,12420.java,315,339
selected,743040.java,1239,1253,selected,2240871.java,162,179
selected,2309711.java,174,186,selected,968577.java,118,134
selected,470450.java,58,89,selected,470450.java,11,56
selected,3127.java,203,216,selected,1524772.java,199,212
selected,1046963.java,87,105,selected,580019.java,85,103
selected,1903003.java,45,52,selected,1939988.java,45,52
selected,1596202.java,103,125,selected,1179801.java,126,148
selected,2571624.java,91,107,selected,2128342.java,59,80
selected,2128342.java,226,239,selected,1401804.java,222,237
selected,2465429.java,426,438,selected,2465429.java,338,349
selected,2379226.java,205,219,selected,1221218.java,288,303
selected,1567995.java,215,247,selected,2339765.java,141,174
selected,1630973.java,59,77,selected,1293876.java,86,106
selected,2571624.java,91,107,selected,525120.java,50,69
selected,883949.java,284,300,selected,482941.java,268,283
selected,2227211.java,550,575,selected,1633774.java,136,145
selected,2524197.java,13,32,selected,1661446.java,13,30
selected,2245661.java,189,213,selected,955867.java,406,433
selected,2070722.java,148,171,selected,1868727.java,106,153
selected,883949.java,54,72,selected,1046963.java,58,76
selected,2047011.java,36,59,selected,290368.java,31,46
selected,233934.java,532,548,selected,372783.java,222,247
selected,1259974.java,15,38,selected,281911.java,13,30
selected,2737314.java,129,159,selected,464210.java,447,471
selected,1680418.java,581,601,selected,1680418.java,781,798
selected,635958.java,29,134,selected,1824225.java,325,351
selected,506069.java,260,280,selected,506069.java,282,303
selected,2397223.java,251,264,selected,3127.java,203,216
selected,2610724.java,58,79,selected,1266969.java,246,265
selected,120109.java,65,108,selected,1085000.java,112,155
selected,2492070.java,79,101,selected,2025864.java,356,378
selected,2465429.java,470,481,selected,1105582.java,25,52
selected,2543855.java,93,113,selected,955867.java,504,529
selected,1661446.java,32,57,selected,2737483.java,35,50
selected,1649562.java,11,67,selected,2464345.java,407,416
selected,2245661.java,215,238,selected,2314163.java,1411,1488
selected,2107697.java,86,102,selected,724665.java,75,140
selected,650511.java,1076,1130,selected,1949676.java,441,448
selected,1590562.java,13,34,selected,580159.java,12,29
selected,1347077.java,44,62,selected,1347077.java,122,133
selected,2019686.java,1168,1197,selected,751011.java,127,152
selected,3127.java,118,136,selected,714890.java,120,138
selected,1920632.java,13,43,selected,1498552.java,65,95
selected,2233480.java,17,34,selected,1437744.java,17,34
selected,582757.java,913,931,selected,2645909.java,223,238
selected,776211.java,168,192,selected,2711455.java,239,287
selected,881724.java,89,102,selected,155563.java,91,116
selected,1366456.java,1332,1350,selected,1366456.java,1209,1223
selected,1683963.java,458,507,selected,1080768.java,312,323
selected,420753.java,184,210,selected,420753.java,109,133
selected,1649824.java,169,194,selected,1649824.java,196,218
selected,724665.java,311,326,selected,748465.java,122,167
selected,1997854.java,98,113,selected,1965175.java,126,141
selected,1293876.java,151,166,selected,511164.java,181,195
selected,2277367.java,237,286,selected,2277367.java,190,235
selected,2355280.java,141,166,selected,372783.java,222,247
selected,890792.java,11,231,default,49637.java,147,171
selected,2372136.java,40,56,selected,408195.java,113,125
selected,883949.java,284,300,selected,643802.java,268,284
selected,743040.java,285,301,selected,743040.java,86,102
selected,743040.java,461,476,selected,2394288.java,70,90
selected,1619323.java,13,30,selected,278332.java,17,34
selected,1926814.java,505,531,selected,2012687.java,265,287
selected,2308114.java,418,435,selected,69726.java,196,209
selected,1670699.java,833,840,selected,392868.java,669,687
selected,511164.java,125,144,selected,580019.java,116,136
selected,760509.java,126,141,selected,386210.java,14,29
selected,708708.java,1119,1125,selected,708708.java,1049,1057
selected,1661873.java,53,73,selected,1813289.java,67,85
selected,1523381.java,297,312,selected,760509.java,126,141
selected,1619323.java,32,49,selected,820603.java,31,48
selected,1029839.java,14,31,selected,1259974.java,15,38
selected,282943.java,195,232,selected,282943.java,239,264
selected,57710.java,54,72,selected,580019.java,85,103
selected,1415233.java,140,151,selected,398122.java,98,115
selected,714890.java,362,415,selected,580019.java,184,200
selected,219450.java,756,787,selected,219450.java,537,560
selected,630282.java,12,24,selected,1545651.java,12,24
selected,305641.java,16,33,selected,2641701.java,13,28
selected,1134793.java,32,49,selected,1700869.java,34,57
selected,743040.java,651,667,selected,743040.java,529,544
selected,743040.java,159,175,selected,1039768.java,267,282
selected,628014.java,85,100,selected,525120.java,79,94
selected,1745478.java,210,221,selected,1727623.java,246,259
selected,2245661.java,215,238,selected,955867.java,369,387
selected,1134793.java,32,49,selected,2392084.java,36,55
selected,1259974.java,40,56,selected,1061314.java,32,51
selected,2075318.java,145,153,selected,96396.java,162,187
selected,743040.java,767,782,selected,2110876.java,200,215
selected,2333963.java,17,43,selected,1227275.java,74,84
selected,382507.java,51,83,selected,382507.java,24,49
selected,341969.java,386,425,selected,323946.java,11,39
selected,1221218.java,663,676,selected,968577.java,197,210
selected,1415233.java,54,72,selected,883949.java,54,72
selected,1702172.java,53,68,selected,2121432.java,52,67
selected,2107697.java,86,102,selected,890792.java,233,256
default,72846.java,148,156,default,116282.java,148,156
selected,2644700.java,14,31,selected,408195.java,14,31
selected,2212922.java,251,269,selected,724665.java,427,464
selected,644248.java,117,133,selected,1295903.java,87,102
selected,2465429.java,351,362,selected,2025864.java,172,195
selected,613232.java,13,34,selected,517398.java,13,30
selected,305641.java,16,33,selected,1700869.java,15,32
selected,233934.java,365,392,selected,2212922.java,504,529
selected,628014.java,198,211,selected,3127.java,203,216
selected,984596.java,17,30,selected,2255160.java,13,25
selected,2411651.java,329,354,selected,2553367.java,18,43
selected,66085.java,74,84,selected,1323852.java,1064,1079
selected,358730.java,81,94,selected,915091.java,129,144
selected,2372136.java,15,38,selected,1805945.java,12,29
selected,2644700.java,33,50,selected,2005952.java,31,46
selected,2136134.java,13,30,selected,1384801.java,14,31
selected,1396593.java,115,135,selected,883949.java,116,136
selected,1203839.java,118,139,selected,1203839.java,185,206
selected,1793068.java,243,257,selected,1793068.java,227,241
selected,298957.java,156,169,selected,298957.java,230,246
selected,1612648.java,32,48,selected,1347549.java,35,50
default,58326.java,198,230,default,58326.java,130,162
selected,2256163.java,56,71,selected,2102760.java,52,89
selected,270608.java,67,86,selected,270608.java,94,113
selected,1568675.java,166,202,selected,2543855.java,218,244
selected,751011.java,26,54,selected,249879.java,496,511
selected,2212922.java,531,571,selected,1791011.java,394,434
selected,440650.java,1134,1148,selected,440650.java,519,533
selected,881724.java,89,102,selected,1793068.java,123,138
selected,1686679.java,53,68,selected,2165036.java,275,291
selected,1997854.java,98,113,selected,1151803.java,96,109
selected,233934.java,224,240,selected,2241058.java,62,134
selected,2165036.java,194,210,selected,743040.java,122,138
selected,2489265.java,95,123,selected,2698904.java,35,55
default,9310.java,147,171,selected,2464345.java,407,416
selected,1997854.java,98,113,selected,915091.java,129,144
selected,482941.java,51,69,selected,580019.java,85,103
selected,2599372.java,145,172,selected,712701.java,61,89
selected,1793068.java,90,105,selected,1495351.java,178,186
selected,1626345.java,206,213,selected,1626345.java,85,93
selected,1396593.java,245,258,selected,1745478.java,210,221
selected,1366456.java,302,329,selected,1513393.java,132,141
selected,2372136.java,15,38,selected,1590567.java,14,33
selected,1791011.java,224,240,selected,1223560.java,212,247
selected,433427.java,214,227,selected,3127.java,147,158
selected,1805945.java,31,48,selected,843447.java,31,46
selected,1543404.java,726,743,selected,275433.java,100,173
selected,1109644.java,72,88,selected,1109644.java,33,48
selected,1563122.java,61,72,selected,1563122.java,17,43
selected,1415233.java,83,101,selected,511164.java,92,112
selected,282943.java,62,85,selected,1633774.java,136,145
selected,1779973.java,116,134,selected,685176.java,48,66
selected,1016726.java,124,164,selected,85359.java,878,889
selected,2076846.java,32,51,selected,1845979.java,31,46
selected,528446.java,90,108,selected,2465429.java,268,290
selected,341969.java,206,242,selected,341969.java,97,128
selected,451661.java,311,330,selected,2396530.java,59,88
selected,2610724.java,58,79,selected,2610724.java,227,248
selected,47775.java,212,237,selected,155563.java,64,89
selected,2308114.java,219,232,selected,883949.java,184,195
selected,2692299.java,182,193,selected,2584539.java,215,231
default,58326.java,83,128,default,106460.java,92,146
selected,1083858.java,100,115,selected,552536.java,127,140
sample,BubbleSort.java,165,181,sample,BubbleSort.java,201,217
selected,2240871.java,162,179,selected,2165036.java,18,33
selected,386210.java,31,46,selected,1873560.java,90,107
selected,1596202.java,575,587,selected,1366456.java,1242,1262
selected,1633774.java,136,145,selected,1704407.java,127,174
selected,1761885.java,110,153,selected,1610205.java,65,108
default,103760.java,57,80,default,111698.java,18,44
selected,47775.java,160,185,selected,96396.java,162,187
selected,776211.java,1293,1324,selected,776211.java,1185,1216
selected,1590567.java,35,50,selected,2205567.java,36,55
selected,2673703.java,174,286,selected,653713.java,717,724
selected,2397223.java,61,79,selected,216402.java,116,134
selected,1133466.java,84,100,selected,1133466.java,123,138
selected,743040.java,949,965,selected,743040.java,495,510
selected,2647279.java,622,639,selected,2647279.java,554,569
selected,2317795.java,33,56,selected,31287.java,31,46
selected,287416.java,106,119,selected,1886621.java,157,280
selected,303112.java,36,51,selected,955227.java,34,57
selected,2107697.java,86,102,selected,2000647.java,57,468
selected,110394.java,1364,1385,selected,1767698.java,117,154
selected,1612648.java,32,48,selected,251383.java,31,46
selected,650511.java,851,869,selected,650511.java,809,828
selected,776211.java,292,301,selected,2711455.java,289,298
selected,1683963.java,197,231,selected,1136214.java,349,404
selected,2542034.java,46,77,selected,282943.java,159,193
selected,1523381.java,297,312,selected,743040.java,563,578
selected,1395381.java,219,240,selected,1395381.java,196,217
selected,1965175.java,13,34,selected,1590567.java,14,33
selected,1312417.java,382,390,selected,1312417.java,322,415
selected,1523381.java,166,181,selected,1702172.java,53,68
selected,62639.java,203,218,selected,511164.java,181,195
selected,467955.java,32,72,selected,653713.java,275,282
selected,2706330.java,209,255,selected,2706009.java,208,254
selected,743040.java,461,476,selected,743040.java,231,246
selected,106216.java,15,31,selected,1878609.java,98,112
selected,956466.java,98,111,selected,956466.java,116,132
selected,1284359.java,99,114,selected,2126890.java,102,114
selected,1793068.java,259,271,selected,96396.java,189,212
selected,1039768.java,183,200,selected,743040.java,321,336
selected,2399615.java,31,48,selected,2126890.java,102,114
selected,2406596.java,404,459,selected,848166.java,63,71
selected,1633774.java,136,145,selected,2355280.java,206,227
selected,1360561.java,93,116,selected,1874150.java,95,118
selected,2133980.java,126,141,selected,83530.java,91,106
selected,617518.java,730,743,selected,617518.java,203,239
selected,96396.java,241,264,selected,47775.java,135,158
selected,120109.java,30,63,selected,1085000.java,30,63
selected,1133466.java,140,155,selected,988470.java,126,142
selected,2620397.java,244,257,selected,308502.java,199,212
selected,1824225.java,325,351,selected,2342844.java,275,362
selected,2309711.java,266,279,selected,273212.java,197,210
selected,1395381.java,288,306,selected,1395381.java,308,326
selected,2706330.java,110,122,selected,1323852.java,913,924
selected,2673493.java,104,119,selected,2518074.java,104,119
selected,1633774.java,136,145,selected,2227211.java,509,534
selected,1395381.java,144,157,selected,1039768.java,267,282
selected,420753.java,921,946,selected,241516.java,243,300
selected,2372136.java,40,56,selected,1384801.java,33,49
selected,150999.java,32,51,selected,2392084.java,36,55
default,111698.java,87,141,default,23311.java,93,147
selected,2397223.java,251,264,selected,883949.java,246,260
selected,2465429.java,351,362,selected,2165036.java,140,156
selected,1400704.java,34,57,selected,2673493.java,36,61
selected,685176.java,48,66,selected,931640.java,91,107
selected,1874150.java,95,118,selected,1038530.java,93,116
selected,1727623.java,184,195,selected,1493262.java,220,233
selected,2654689.java,438,464,selected,1495351.java,168,176
selected,1824225.java,84,93,selected,1824225.java,643,654
selected,685176.java,48,66,selected,1360343.java,95,113
selected,1745478.java,146,166,selected,580019.java,116,136
selected,1261165.java,316,330,selected,286265.java,317,331
selected,2107697.java,86,102,selected,1223560.java,269,382
selected,1707897.java,32,57,selected,37885.java,36,55
selected,2100337.java,68,81,selected,1331553.java,79,92
selected,1633774.java,136,145,selected,1247339.java,295,319
selected,1781609.java,168,197,selected,2363346.java,47,77
selected,102850.java,91,106,selected,1347549.java,85,98
selected,2706330.java,267,279,selected,2706009.java,289,302
selected,1339902.java,160,199,selected,1339902.java,229,255
selected,341969.java,53,73,selected,132670.java,187,391
