method1_dir,method1_file,method1_startline,method1_endline,method2_dir,method2_file,method2_startline,method2_endline
selected,70821.java,283,291,selected,70821.java,313,321
selected,1372864.java,278,291,selected,1527985.java,414,427
selected,1966621.java,92,96,selected,267802.java,86,90
selected,1090867.java,706,716,selected,127068.java,1438,1450
selected,172418.java,915,921,selected,1083174.java,899,905
selected,2316130.java,645,662,selected,2316130.java,664,679
selected,2178973.java,70,78,selected,2579302.java,71,79
selected,658234.java,843,859,selected,658234.java,861,877
selected,88478.java,13,21,selected,88478.java,101,109
selected,729859.java,243,247,selected,729859.java,381,385
selected,1736152.java,19,25,selected,1052068.java,17,23
selected,137903.java,205,213,selected,137903.java,215,223
selected,1330759.java,26,33,selected,2258061.java,24,30
selected,1527985.java,765,775,selected,1527985.java,801,810
selected,1618037.java,135,204,selected,1618037.java,212,293
selected,841368.java,1484,1491,selected,841368.java,1537,1544
selected,2279161.java,82,85,selected,539781.java,202,205
selected,951517.java,777,787,selected,951517.java,1042,1051
selected,1495862.java,24,30,selected,2435715.java,24,30
selected,2395590.java,129,133,selected,2395590.java,135,139
selected,2156296.java,11,18,selected,2626663.java,48,55
selected,234618.java,107,112,selected,2616353.java,157,162
selected,1926814.java,1155,1181,selected,1926814.java,1246,1272
selected,2346.java,685,693,selected,2346.java,711,719
selected,793117.java,178,185,selected,923796.java,124,130
selected,2688283.java,370,391,selected,1810504.java,84,105
selected,1260965.java,422,429,selected,442100.java,554,561
selected,392189.java,35,50,selected,2260758.java,36,51
selected,2331912.java,309,324,selected,2273325.java,312,327
selected,1985923.java,109,142,selected,1985923.java,167,196
selected,1972911.java,559,592,selected,128822.java,525,558
selected,951517.java,348,383,selected,951517.java,699,733
selected,448380.java,227,236,selected,1527985.java,553,562
selected,1848726.java,24,55,selected,1824380.java,55,85
selected,2398322.java,11,22,selected,2364224.java,373,385
selected,1433567.java,166,177,selected,1433567.java,223,234
selected,794965.java,470,497,selected,2132545.java,470,497
selected,211182.java,595,605,selected,127068.java,1521,1529
selected,2286281.java,156,164,selected,2286281.java,465,474
selected,952606.java,688,707,selected,497716.java,542,561
selected,211182.java,551,559,selected,1527985.java,712,720
selected,1971543.java,284,297,selected,52304.java,298,308
selected,939512.java,92,97,selected,234618.java,107,112
selected,88478.java,516,534,selected,88478.java,1316,1328
selected,1894941.java,71,82,selected,1221453.java,34,45
selected,557510.java,28,43,selected,1708695.java,468,486
selected,2367984.java,790,823,selected,2367984.java,830,866
selected,1163823.java,1143,1149,selected,149123.java,1143,1149
selected,427847.java,358,365,selected,427847.java,400,407
selected,2433629.java,88,98,selected,1405828.java,111,121
selected,448380.java,652,662,selected,1527985.java,212,221
selected,1919715.java,175,203,selected,1919715.java,205,235
selected,1090867.java,706,716,selected,1527985.java,621,631
selected,687849.java,1070,1079,selected,127068.java,1041,1051
selected,347622.java,838,840,selected,1746689.java,838,840
selected,1372864.java,634,642,selected,687849.java,633,641
selected,952606.java,327,337,selected,497716.java,363,373
selected,1065912.java,99,121,selected,2579302.java,98,120
selected,2699836.java,76,85,selected,2590702.java,129,138
selected,1594530.java,489,506,selected,1594530.java,710,729
selected,1161059.java,542,557,selected,1161059.java,577,594
selected,2364224.java,373,385,selected,1957335.java,120,131
selected,726121.java,197,205,selected,2219826.java,98,106
selected,2279161.java,72,75,selected,539781.java,72,75
selected,2009340.java,677,679,selected,2009340.java,884,886
selected,1372864.java,426,435,selected,2274744.java,413,422
selected,1029702.java,153,171,selected,2263715.java,141,159
selected,828322.java,131,153,selected,828322.java,165,187
selected,2652939.java,208,229,selected,1450894.java,708,729
selected,644350.java,319,340,selected,644350.java,347,369
selected,687849.java,744,754,selected,127068.java,659,668
selected,1600186.java,93,103,selected,2252238.java,13,21
selected,356074.java,1467,1481,selected,1083174.java,1513,1527
selected,1608301.java,460,484,selected,1608301.java,643,667
selected,339364.java,132,162,selected,2448131.java,132,162
selected,1101490.java,224,238,selected,1101490.java,336,350
selected,743515.java,282,292,selected,743515.java,299,312
selected,1419330.java,524,535,selected,1419330.java,582,593
selected,978099.java,433,479,selected,978099.java,486,532
selected,298295.java,145,160,selected,1183870.java,163,180
selected,2726599.java,54,63,selected,2726599.java,86,95
selected,687849.java,1053,1062,selected,127068.java,185,194
selected,957763.java,200,219,selected,957763.java,230,249
selected,518958.java,189,206,selected,518958.java,247,262
selected,2369930.java,159,174,selected,2369930.java,181,194
selected,2155661.java,1258,1310,selected,2155661.java,1318,1362
selected,3166.java,85,111,selected,1452801.java,96,119
selected,539781.java,107,110,selected,539781.java,112,115
selected,1267228.java,197,217,selected,1267228.java,708,725
selected,1586595.java,524,528,selected,1586595.java,575,579
selected,1859327.java,295,302,selected,1859327.java,335,341
selected,1364041.java,93,98,selected,1364041.java,100,105
selected,2627585.java,112,120,selected,2627585.java,208,215
selected,2727594.java,375,384,selected,127068.java,860,869
selected,324456.java,149,154,selected,2578615.java,140,145
selected,2211149.java,133,141,selected,2211149.java,153,161
selected,780597.java,212,228,selected,780597.java,1312,1328
selected,780597.java,695,710,selected,780597.java,1346,1360
selected,1926814.java,796,822,selected,1926814.java,1048,1074
selected,211182.java,581,589,selected,687849.java,697,705
selected,939512.java,198,204,selected,234618.java,135,140
selected,515120.java,217,225,selected,1527985.java,260,268
selected,234618.java,86,91,selected,1544487.java,144,149
selected,1968017.java,151,165,selected,1504037.java,103,117
selected,1878965.java,713,721,selected,1878965.java,751,758
selected,145477.java,510,529,selected,1731686.java,547,567
selected,419406.java,651,662,selected,419406.java,667,678
selected,1613503.java,61,68,selected,1613503.java,148,155
selected,2520691.java,210,219,selected,2520691.java,266,275
selected,1051350.java,159,169,selected,1051350.java,246,253
selected,903019.java,159,166,selected,903019.java,168,175
selected,687849.java,1053,1062,selected,127068.java,568,577
selected,599163.java,465,472,selected,599163.java,474,481
selected,974838.java,1196,1207,selected,375037.java,1140,1153
selected,1163823.java,899,905,selected,1746689.java,899,905
selected,683159.java,708,730,selected,925019.java,571,593
selected,2139847.java,13,24,selected,943298.java,402,413
selected,1632427.java,259,269,selected,1736134.java,219,229
selected,2242287.java,72,78,selected,234618.java,142,147
selected,149123.java,1237,1271,selected,149123.java,1337,1372
selected,2252238.java,13,21,selected,1035522.java,62,75
selected,1372864.java,455,465,selected,127068.java,1348,1358
selected,923796.java,116,122,selected,234618.java,107,112
selected,664081.java,74,113,selected,464734.java,72,111
selected,2618230.java,166,195,selected,2396530.java,59,88
selected,2037851.java,134,144,selected,2037851.java,158,170
selected,67340.java,34,40,selected,67340.java,50,56
selected,2404381.java,40,50,selected,1119346.java,101,111
selected,951517.java,228,263,selected,951517.java,699,733
selected,2441793.java,31,39,selected,55063.java,29,37
selected,793117.java,247,260,selected,2616353.java,190,203
selected,2163055.java,127,151,selected,430165.java,75,101
selected,2403960.java,235,247,selected,2403960.java,277,289
selected,1536124.java,534,551,selected,151188.java,518,535
selected,649885.java,141,149,selected,649885.java,375,383
selected,1536124.java,354,371,selected,658234.java,1062,1078
selected,324456.java,480,482,selected,1440527.java,597,599
selected,2233900.java,182,186,selected,496368.java,21,27
selected,2727594.java,341,351,selected,448380.java,434,444
selected,2140448.java,70,79,selected,79484.java,229,234
selected,2378890.java,87,94,selected,333940.java,72,79
selected,1444348.java,145,152,selected,1752902.java,18,25
selected,184616.java,335,348,selected,184616.java,1110,1125
selected,1952668.java,186,198,selected,1952668.java,243,255
selected,818254.java,56,83,selected,1244590.java,23,53
selected,2286281.java,96,104,selected,2286281.java,344,353
selected,923796.java,101,106,selected,1929915.java,81,86
selected,2094874.java,185,190,selected,595862.java,36,41
selected,1496807.java,781,807,selected,375037.java,821,841
selected,1496807.java,990,1048,selected,1802351.java,983,1041
selected,47314.java,197,219,selected,2626073.java,131,153
selected,356074.java,557,584,selected,1163823.java,568,596
selected,211182.java,202,210,selected,127068.java,1897,1906
selected,780597.java,779,793,selected,780597.java,1515,1530
selected,88478.java,117,125,selected,88478.java,469,477
selected,2483416.java,443,452,selected,2194908.java,451,460
selected,448380.java,684,694,selected,127068.java,1652,1664
selected,2274744.java,265,278,selected,687849.java,394,407
selected,1941716.java,15,21,selected,2733833.java,15,21
selected,2173941.java,259,273,selected,1427100.java,257,271
selected,427847.java,527,552,selected,427847.java,697,720
selected,1633719.java,45,57,selected,2351498.java,158,172
selected,2652939.java,338,349,selected,1450894.java,838,849
selected,2710516.java,399,409,selected,2710516.java,411,420
selected,2727594.java,537,548,selected,448380.java,669,677
selected,1358554.java,42,62,selected,798975.java,57,83
selected,2059143.java,44,53,selected,1664129.java,38,46
selected,1873165.java,167,175,selected,1039438.java,226,234
selected,1107062.java,107,116,selected,2708879.java,100,109
selected,1356669.java,380,383,selected,2578615.java,489,491
selected,2635985.java,173,179,selected,793117.java,170,176
selected,780597.java,1312,1328,selected,780597.java,1515,1530
selected,2002809.java,182,192,selected,1141442.java,204,214
selected,461177.java,9,20,selected,1647335.java,9,20
selected,55957.java,19,37,selected,1825239.java,19,43
selected,2727594.java,694,703,selected,687849.java,1053,1062
selected,687849.java,648,658,selected,687849.java,1070,1079
selected,2252953.java,211,222,selected,2252953.java,285,296
selected,2279161.java,87,90,selected,539781.java,107,110
selected,1148103.java,67,84,selected,1148103.java,143,160
selected,1864887.java,15,25,selected,2441793.java,17,27
selected,939512.java,127,132,selected,234618.java,100,105
selected,1496807.java,573,603,selected,2510322.java,491,521
selected,656520.java,179,186,selected,407879.java,683,691
selected,1544487.java,79,84,selected,1544487.java,144,149
selected,2626904.java,1128,1141,selected,2510322.java,1046,1059
selected,1087894.java,1365,1374,selected,1083174.java,1409,1420
selected,1090867.java,1023,1032,selected,127068.java,815,824
selected,2453391.java,249,262,selected,2453391.java,264,277
selected,1400704.java,15,32,selected,2126890.java,17,34
selected,234618.java,121,126,selected,1544487.java,144,149
selected,333959.java,161,175,selected,333959.java,177,192
selected,1448768.java,566,578,selected,1448768.java,628,639
selected,1933084.java,82,106,selected,1933084.java,125,152
selected,448380.java,716,726,selected,127068.java,1333,1343
selected,2744546.java,415,427,selected,2744546.java,551,563
selected,1527985.java,332,345,selected,687849.java,429,439
selected,127068.java,568,577,selected,127068.java,659,668
selected,2279161.java,82,85,selected,2279161.java,112,115
selected,2453374.java,143,151,selected,515120.java,1754,1762
selected,1527985.java,621,631,selected,127068.java,379,388
selected,2727594.java,139,147,selected,1527985.java,553,562
selected,2114234.java,856,863,selected,2114234.java,1372,1378
selected,211182.java,490,499,selected,448380.java,227,236
selected,1372864.java,588,598,selected,2727594.java,519,532
selected,15111.java,146,165,selected,1922825.java,179,196
selected,923796.java,140,146,selected,234618.java,212,217
selected,522719.java,240,250,selected,522719.java,320,330
selected,2666426.java,100,107,selected,1367686.java,45,52
selected,2221661.java,709,746,selected,2388327.java,495,533
selected,88478.java,784,824,selected,88478.java,935,975
selected,1372864.java,514,522,selected,1372864.java,663,670
selected,356074.java,376,384,selected,1262287.java,391,399
selected,172418.java,1166,1199,selected,1087894.java,1145,1178
selected,2635985.java,79,84,selected,923796.java,124,130
selected,2727594.java,483,496,selected,127068.java,982,992
selected,2635985.java,151,157,selected,2616353.java,69,74
selected,1911451.java,434,442,selected,1911451.java,456,465
selected,1572841.java,88,95,selected,1572841.java,105,112
selected,70821.java,155,163,selected,70821.java,249,257
selected,349540.java,11,23,selected,349540.java,25,37
selected,88478.java,687,689,selected,88478.java,977,979
selected,2405326.java,347,361,selected,2405326.java,368,382
selected,2225241.java,215,229,selected,245579.java,190,204
selected,373349.java,303,323,selected,373349.java,392,414
selected,1664129.java,191,197,selected,1242668.java,177,183
selected,2635985.java,151,157,selected,1374959.java,58,64
selected,361535.java,579,590,selected,361535.java,605,616
selected,1014023.java,457,470,selected,2317033.java,374,387
selected,742196.java,64,74,selected,2082792.java,592,602
selected,913364.java,251,346,selected,913364.java,357,452
selected,658234.java,677,692,selected,1161059.java,525,540
selected,1600186.java,565,571,selected,2205390.java,47,53
selected,2647712.java,74,90,selected,2311938.java,9,20
selected,2558587.java,244,259,selected,542382.java,177,189
selected,951517.java,408,443,selected,951517.java,468,503
selected,2538636.java,130,172,selected,2538636.java,354,399
selected,2279161.java,187,190,selected,539781.java,102,105
selected,1828136.java,96,103,selected,1676611.java,83,90
selected,2620032.java,138,142,selected,2620032.java,157,161
selected,1224151.java,210,216,selected,1318373.java,47,53
selected,2347107.java,227,233,selected,2128265.java,131,137
selected,902306.java,12,23,selected,1957335.java,120,131
selected,1242402.java,32,43,selected,1242402.java,45,57
selected,1372864.java,257,270,selected,127068.java,480,493
selected,780597.java,1097,1113,selected,780597.java,1483,1497
selected,2734223.java,896,906,selected,2734223.java,908,918
selected,967656.java,255,270,selected,151188.java,259,274
selected,1267228.java,167,192,selected,1267228.java,1027,1051
selected,1802517.java,104,109,selected,1802517.java,118,123
selected,1894941.java,192,216,selected,1894941.java,225,244
selected,2455644.java,253,261,selected,2455644.java,281,289
selected,1607771.java,744,760,selected,2640664.java,659,675
selected,343671.java,168,229,selected,453804.java,199,260
selected,704843.java,545,554,selected,704843.java,651,661
selected,67816.java,191,197,selected,432557.java,181,186
selected,939512.java,106,111,selected,939512.java,134,138
selected,1090867.java,234,242,selected,1090867.java,814,823
selected,2272041.java,653,661,selected,2272041.java,683,691
selected,1266160.java,133,158,selected,1266160.java,160,185
selected,781650.java,1152,1156,selected,781650.java,1275,1279
selected,2286281.java,96,104,selected,2286281.java,454,463
selected,1536124.java,496,513,selected,151188.java,594,610
selected,1090867.java,634,644,selected,127068.java,967,976
selected,2606037.java,232,240,selected,2606037.java,242,250
selected,793117.java,93,98,selected,234618.java,177,182
selected,1514471.java,378,391,selected,1529610.java,378,391
selected,1619699.java,96,99,selected,1619699.java,118,120
selected,780597.java,358,375,selected,780597.java,1097,1113
selected,967656.java,272,288,selected,967656.java,308,324
selected,1372864.java,483,492,selected,448380.java,604,613
selected,515120.java,565,571,selected,515120.java,1754,1762
selected,2054531.java,466,478,selected,33546.java,639,653
selected,1372864.java,300,313,selected,1527985.java,358,371
selected,2635985.java,159,171,selected,1544487.java,128,142
selected,1989955.java,343,379,selected,1989955.java,381,417
selected,1581730.java,80,103,selected,369186.java,132,162
selected,1370314.java,129,136,selected,1370314.java,138,146
selected,1119061.java,299,305,selected,1577262.java,48,54
selected,1421935.java,271,283,selected,1957335.java,133,145
selected,234618.java,205,210,selected,2616353.java,76,81
selected,2628940.java,667,675,selected,2628940.java,777,785
selected,2093451.java,118,145,selected,2093451.java,200,226
selected,1292550.java,72,79,selected,1037587.java,79,86
selected,1590567.java,14,33,selected,765090.java,13,30
selected,2727594.java,76,88,selected,211182.java,126,138
selected,2351060.java,454,474,selected,27954.java,454,474
selected,1083174.java,1204,1220,selected,1746689.java,1204,1220
selected,1019843.java,22,29,selected,1271468.java,35,42
selected,1372864.java,732,741,selected,2727594.java,694,703
selected,793117.java,93,98,selected,2616353.java,76,81
selected,1907234.java,1420,1427,selected,1492430.java,236,248
selected,2727594.java,609,620,selected,1527985.java,712,720
selected,356074.java,1295,1330,selected,1746689.java,1337,1372
selected,651581.java,489,509,selected,651581.java,597,617
selected,2197661.java,9,20,selected,1534009.java,20,31
selected,367234.java,1131,1139,selected,367234.java,1141,1149
selected,211182.java,641,649,selected,687849.java,697,705
selected,1372864.java,373,383,selected,2274744.java,342,352
selected,2717752.java,27,38,selected,1582781.java,26,39
selected,379882.java,121,128,selected,379882.java,184,191
selected,2510322.java,452,478,selected,1483221.java,534,560
selected,2327021.java,137,168,selected,2327021.java,176,207
selected,1767864.java,123,133,selected,1428580.java,133,143
selected,438322.java,493,545,selected,1483221.java,445,507
selected,1372864.java,470,478,selected,2727594.java,419,427
selected,1090867.java,1058,1066,selected,1527985.java,987,995
selected,2138241.java,208,220,selected,2138241.java,308,320
selected,88478.java,252,270,selected,88478.java,728,740
selected,2551520.java,171,179,selected,1450381.java,83,91
selected,1022556.java,14,27,selected,2404652.java,17,25
selected,315320.java,21,29,selected,1030018.java,82,88
selected,1926814.java,877,903,selected,1926814.java,1118,1144
selected,2039681.java,9,20,selected,878659.java,21,36
selected,655957.java,295,306,selected,1117559.java,47,55
selected,347622.java,977,983,selected,608664.java,956,962
selected,743515.java,560,566,selected,743515.java,585,592
selected,539781.java,112,115,selected,539781.java,197,200
selected,1636651.java,266,274,selected,1636651.java,352,359
selected,2009340.java,601,603,selected,2009340.java,808,810
selected,1496807.java,1159,1187,selected,1607771.java,1155,1183
selected,1804068.java,83,95,selected,598688.java,180,190
selected,2049725.java,240,260,selected,1440410.java,280,300
selected,158097.java,46,77,selected,158097.java,164,188
selected,913522.java,186,198,selected,932721.java,239,251
selected,598688.java,180,190,selected,1184269.java,584,593
selected,539781.java,97,100,selected,539781.java,197,200
selected,2482089.java,329,335,selected,2482089.java,349,355
selected,1256552.java,164,178,selected,2242014.java,149,163
selected,1723311.java,8,13,selected,511612.java,47,52
selected,1948646.java,265,271,selected,1948646.java,322,328
selected,793117.java,93,98,selected,923796.java,162,168
selected,127068.java,1333,1343,selected,127068.java,1421,1433
selected,2082792.java,584,590,selected,1311847.java,151,157
selected,1090867.java,670,680,selected,1090867.java,706,716
selected,2727594.java,419,427,selected,127068.java,1370,1378
selected,113158.java,33,38,selected,139898.java,34,40
selected,729859.java,381,385,selected,1525190.java,333,337
selected,1451780.java,42,61,selected,1642792.java,38,58
selected,2727594.java,710,719,selected,127068.java,568,577
selected,1311080.java,473,481,selected,1311080.java,494,502
selected,2037851.java,98,108,selected,2037851.java,110,120
selected,1450889.java,703,717,selected,1450889.java,719,733
selected,1090867.java,449,459,selected,127068.java,439,449
selected,2510322.java,880,891,selected,304936.java,960,971
selected,1907234.java,539,541,selected,2009340.java,532,534
selected,726121.java,94,137,selected,47314.java,58,146
selected,793117.java,119,126,selected,923796.java,108,114
selected,2438668.java,136,139,selected,2438668.java,165,171
selected,39345.java,502,517,selected,39345.java,519,534
selected,1496807.java,848,874,selected,2510322.java,790,816
selected,1564632.java,22,28,selected,448380.java,271,279
selected,1496807.java,268,293,selected,2038811.java,268,293
selected,704843.java,229,234,selected,704843.java,246,251
selected,841716.java,785,798,selected,841716.java,800,813
selected,2466824.java,295,315,selected,2466824.java,325,344
selected,448380.java,748,758,selected,127068.java,1438,1450
selected,2391513.java,514,695,selected,2391513.java,697,878
selected,211182.java,655,664,selected,1527985.java,657,667
selected,84772.java,57,62,selected,84772.java,64,69
selected,952606.java,359,369,selected,497716.java,315,325
selected,951517.java,306,317,selected,951517.java,545,554
