method1_dir,method1_file,method1_startline,method1_endline,method2_dir,method2_file,method2_startline,method2_endline
selected,2348634.java,124,130,selected,2231665.java,385,393
selected,879658.java,155,172,selected,2692186.java,282,293
selected,38603.java,347,359,selected,1293092.java,45,52
selected,2017640.java,605,621,selected,1489853.java,793,805
selected,1141510.java,389,423,selected,2510530.java,46,68
selected,773511.java,125,134,selected,848637.java,35,44
selected,1395038.java,396,408,selected,1497513.java,210,229
selected,445537.java,97,105,selected,2077739.java,127,134
selected,302292.java,1398,1418,selected,2385112.java,157,170
selected,1758008.java,93,101,selected,1396764.java,139,149
selected,683238.java,71,82,selected,1813136.java,113,126
selected,661312.java,314,323,selected,743736.java,376,384
selected,1105652.java,64,74,selected,2127160.java,86,93
selected,688817.java,63,77,selected,158700.java,121,132
selected,302292.java,1307,1314,selected,304669.java,35,40
selected,150899.java,82,102,selected,2160349.java,940,969
selected,645766.java,35,47,selected,1545595.java,618,629
selected,984718.java,399,420,selected,358121.java,113,128
selected,86584.java,123,130,selected,2406008.java,525,533
selected,2516991.java,77,99,selected,1382746.java,1042,1066
selected,667577.java,245,252,selected,1606414.java,1244,1255
selected,2729385.java,485,500,selected,1443380.java,343,354
selected,302292.java,1118,1138,selected,179094.java,37,56
selected,1205476.java,586,595,selected,1003558.java,907,921
selected,1726265.java,1203,1210,selected,1914198.java,846,852
selected,1334396.java,139,153,selected,1198967.java,427,432
selected,302292.java,581,590,selected,1635001.java,224,230
selected,621920.java,59,71,selected,1922368.java,1121,1137
selected,1475.java,183,192,selected,841335.java,249,258
selected,984718.java,458,465,selected,1337897.java,425,438
selected,2388467.java,111,117,selected,747760.java,50,56
selected,630924.java,89,126,selected,1557289.java,161,176
selected,886760.java,954,963,selected,773511.java,108,117
selected,2511096.java,37,44,selected,1093569.java,70,78
selected,2197813.java,235,242,selected,754693.java,360,367
default,121854.java,315,326,default,114488.java,315,326
selected,445537.java,357,369,selected,588372.java,545,555
selected,2012359.java,54,63,selected,2612157.java,118,127
selected,1933266.java,101,123,default,114137.java,171,182
selected,38603.java,622,634,selected,165236.java,78,90
selected,1726265.java,945,956,selected,78080.java,430,440
selected,2511096.java,37,44,default,37706.java,239,244
selected,38603.java,498,517,selected,1066838.java,86,104
selected,2516991.java,77,99,selected,695795.java,96,119
selected,1077584.java,243,251,selected,674199.java,60,70
selected,1726265.java,945,956,selected,2345024.java,785,798
default,95529.java,142,148,selected,2159248.java,116,124
selected,932721.java,239,251,selected,1196554.java,36,42
selected,886760.java,933,943,selected,2444747.java,190,199
selected,1726265.java,809,816,selected,2653752.java,395,400
selected,1077584.java,355,364,selected,2459965.java,99,108
selected,410013.java,255,265,selected,976288.java,188,204
selected,1395038.java,868,875,default,112406.java,640,648
selected,38603.java,1117,1141,selected,753037.java,62,87
selected,2141782.java,33,81,selected,559023.java,362,374
selected,886760.java,954,963,selected,2740233.java,70,77
selected,1395038.java,1532,1552,default,93611.java,107,119
selected,139015.java,246,264,selected,2249943.java,229,252
selected,2528038.java,19,26,selected,2340782.java,73,84
selected,38603.java,935,963,selected,400536.java,116,139
selected,879658.java,255,271,selected,696958.java,82,91
selected,110394.java,1132,1140,selected,961557.java,28,35
selected,2284484.java,74,87,selected,858748.java,180,202
selected,38603.java,1055,1069,selected,221674.java,1190,1200
selected,2476440.java,119,127,selected,1427993.java,290,297
selected,1095060.java,65,71,selected,989907.java,19,24
selected,38603.java,485,496,selected,2002759.java,76,89
selected,514872.java,23,41,selected,1542705.java,486,506
selected,1469008.java,309,325,selected,1769483.java,468,496
selected,2017640.java,605,621,selected,1721492.java,121,141
selected,1157782.java,162,173,selected,2318883.java,217,230
selected,879658.java,255,271,selected,2579302.java,84,93
selected,2704407.java,39,52,selected,2444549.java,835,848
selected,410013.java,233,240,selected,2484288.java,135,142
selected,150899.java,82,102,selected,1130550.java,240,262
default,94357.java,216,229,selected,292816.java,1152,1166
selected,1726265.java,1015,1024,selected,1106829.java,69,82
selected,932721.java,273,294,selected,1860314.java,52,59
selected,2136855.java,563,569,selected,726531.java,572,579
selected,1405702.java,36,44,selected,901335.java,84,100
selected,683238.java,71,82,selected,1011383.java,453,463
selected,302292.java,618,634,selected,1703346.java,969,990
selected,1933266.java,313,328,selected,642676.java,311,326
selected,38603.java,347,359,selected,1065256.java,31,36
selected,1726265.java,1015,1024,selected,731807.java,181,189
selected,150899.java,82,102,selected,2211431.java,142,160
selected,2416097.java,139,167,selected,134676.java,24,29
selected,667577.java,245,252,selected,1198967.java,493,500
selected,512697.java,213,222,selected,1115268.java,180,188
selected,1517402.java,342,366,selected,2175298.java,186,205
selected,38603.java,935,963,selected,2556412.java,210,238
selected,512697.java,213,222,selected,1116647.java,52,63
selected,2017640.java,931,937,selected,4635.java,246,252
selected,932721.java,273,294,selected,1715487.java,635,650
selected,2017640.java,707,715,selected,2385911.java,580,588
selected,2528038.java,19,26,selected,253834.java,69,76
selected,1395038.java,849,866,selected,1726553.java,106,113
selected,1907843.java,276,300,selected,138947.java,149,162
selected,1907843.java,183,203,selected,134249.java,500,513
selected,631611.java,50,57,selected,649514.java,89,96
selected,518518.java,266,272,selected,1831803.java,97,103
selected,1482765.java,39,50,default,66445.java,147,156
selected,38603.java,863,871,selected,915510.java,595,604
selected,2388467.java,111,117,selected,971300.java,106,111
selected,1527466.java,34,41,selected,393629.java,73,78
selected,1726265.java,604,652,selected,2662589.java,605,633
selected,1213804.java,511,523,selected,2587205.java,591,603
selected,683238.java,71,82,selected,2344975.java,362,374
selected,1713526.java,623,637,default,81748.java,337,355
selected,1752615.java,170,180,selected,59909.java,880,889
selected,2729385.java,485,500,selected,762840.java,18,28
selected,2388467.java,111,117,selected,1774066.java,188,195
selected,879658.java,255,271,selected,661287.java,515,527
selected,2348634.java,240,252,selected,1723910.java,56,68
selected,1395038.java,868,875,default,90330.java,191,198
selected,1726265.java,975,982,selected,1897320.java,127,133
default,129483.java,127,149,selected,1732579.java,132,158
selected,1095060.java,45,56,selected,1037767.java,77,87
selected,2028761.java,73,98,selected,2040162.java,136,148
selected,410013.java,233,240,selected,1372367.java,1004,1010
selected,2416097.java,139,167,selected,2144094.java,409,416
selected,2507226.java,44,62,selected,1533039.java,488,509
selected,340565.java,94,102,selected,2281509.java,1160,1169
selected,38603.java,155,169,selected,2284904.java,107,117
selected,1527466.java,34,41,selected,658064.java,454,459
selected,2136855.java,551,561,selected,1162973.java,20,34
selected,410013.java,144,153,selected,768858.java,32,39
selected,2136855.java,137,145,selected,496996.java,321,326
selected,445537.java,405,410,selected,240552.java,13,18
selected,1451878.java,233,242,selected,2730925.java,202,215
selected,38603.java,550,560,selected,1299402.java,561,574
selected,518518.java,266,272,default,69580.java,236,242
default,94357.java,536,547,default,11974.java,536,547
selected,340565.java,94,102,selected,2484288.java,218,225
selected,445537.java,357,369,selected,2175262.java,117,126
selected,38603.java,1055,1069,selected,2172732.java,256,265
selected,2152530.java,240,247,selected,1682207.java,584,591
selected,1077584.java,355,364,selected,2351939.java,56,61
selected,1972168.java,141,150,default,34611.java,37,47
selected,1395038.java,1510,1530,selected,2324314.java,469,485
selected,38603.java,369,379,selected,788431.java,58,70
selected,773511.java,108,117,selected,1818625.java,80,90
selected,1852636.java,278,328,selected,2666453.java,141,171
selected,2476440.java,119,127,default,25073.java,77,84
selected,2729385.java,695,702,default,27677.java,200,206
selected,302292.java,229,238,selected,1985914.java,1102,1114
selected,1516661.java,10,25,selected,2465515.java,420,431
selected,150899.java,516,553,selected,2321259.java,151,202
selected,1205476.java,586,595,selected,2442583.java,18,31
selected,2136855.java,551,561,selected,2494105.java,858,866
selected,1482765.java,39,50,selected,1956375.java,927,937
selected,1758008.java,134,140,selected,485203.java,56,62
selected,667577.java,245,252,selected,1388671.java,219,227
selected,136408.java,143,151,selected,1470640.java,98,107
selected,1395038.java,931,946,selected,1698002.java,104,117
default,121854.java,593,607,default,24071.java,573,587
selected,1482765.java,39,50,selected,525019.java,287,295
selected,1591363.java,66,73,selected,1080720.java,741,751
selected,1451878.java,184,205,default,85902.java,436,449
selected,773511.java,125,134,selected,957786.java,439,444
selected,1395038.java,868,875,selected,2630781.java,469,475
selected,683238.java,71,82,selected,1869887.java,104,119
selected,110394.java,1132,1140,selected,761133.java,148,155
selected,1334396.java,139,153,selected,2232349.java,929,943
selected,2540606.java,22,31,selected,1168097.java,1081,1089
selected,1726265.java,902,911,default,95554.java,165,175
selected,410013.java,233,240,selected,2296872.java,524,531
selected,1758008.java,134,140,selected,240552.java,13,18
selected,86584.java,123,130,selected,913148.java,44,51
default,133404.java,363,397,selected,373316.java,89,119
selected,1395038.java,1423,1455,selected,1577665.java,256,281
selected,1438135.java,32,37,selected,716478.java,78,87
selected,2528038.java,28,35,selected,1484466.java,699,709
selected,38603.java,736,743,selected,500089.java,170,176
selected,896950.java,949,954,selected,964807.java,844,852
selected,1451878.java,184,205,selected,319315.java,612,631
selected,886760.java,933,943,selected,1446309.java,62,69
selected,410013.java,144,153,selected,2302459.java,294,304
selected,1774243.java,82,105,selected,1401661.java,1713,1734
selected,38603.java,498,517,selected,1484466.java,498,517
selected,136408.java,143,151,selected,579830.java,704,714
selected,1205476.java,820,828,selected,2407352.java,443,450
selected,801141.java,699,709,selected,254901.java,473,480
selected,1438135.java,84,89,selected,2479412.java,83,92
selected,445537.java,405,410,selected,1748579.java,69,77
selected,1907843.java,276,300,selected,770505.java,221,240
selected,2152530.java,400,408,default,40832.java,589,600
selected,1395038.java,410,444,selected,2012348.java,31,49
selected,2044680.java,58,83,selected,2129122.java,175,210
selected,1395038.java,1393,1411,selected,531224.java,328,335
selected,1395038.java,644,649,selected,836024.java,431,438
selected,773511.java,125,134,selected,1725132.java,55,67
selected,1395038.java,916,925,selected,565578.java,135,140
selected,1758008.java,113,119,selected,2520642.java,80,89
selected,1809239.java,260,273,selected,203065.java,105,115
selected,38603.java,208,223,selected,1635309.java,266,275
selected,1726265.java,1015,1024,selected,1589740.java,58,71
selected,445537.java,405,410,selected,1370970.java,211,217
selected,879658.java,128,137,selected,1766696.java,109,118
selected,932721.java,273,294,selected,1901682.java,42,55
selected,139015.java,196,205,default,14953.java,620,629
selected,421134.java,89,98,selected,894724.java,535,544
selected,124115.java,101,111,selected,1205527.java,388,395
selected,1157782.java,162,173,selected,794073.java,24,35
selected,751143.java,172,183,selected,566061.java,126,134
selected,2591618.java,263,271,selected,2354819.java,275,285
selected,667577.java,245,252,selected,1010557.java,16,27
selected,683238.java,43,91,selected,582228.java,121,131
selected,1741440.java,47,66,selected,2446746.java,82,101
selected,302292.java,1307,1314,selected,525516.java,27,34
selected,1451878.java,140,156,selected,1101490.java,725,735
selected,38603.java,498,517,selected,2382777.java,959,980
selected,38603.java,750,764,default,61420.java,44,51
selected,1095060.java,58,63,default,79933.java,423,428
default,94357.java,443,485,default,109585.java,463,505
selected,2704407.java,39,52,selected,1017823.java,337,348
selected,1726265.java,823,832,selected,1196954.java,88,97
selected,1205476.java,95,100,selected,1812247.java,130,136
selected,630924.java,377,404,selected,60872.java,51,81
selected,1395038.java,1370,1379,selected,336994.java,65,75
selected,38603.java,111,129,selected,2107440.java,129,149
selected,745159.java,65,90,selected,1609274.java,83,118
selected,2136855.java,563,569,selected,46103.java,201,209
selected,445537.java,357,369,selected,249977.java,44,55
selected,38603.java,369,379,selected,1767664.java,145,157
selected,1185376.java,29,35,selected,1061904.java,33,38
selected,1395038.java,1510,1530,selected,1785685.java,176,188
selected,1752615.java,192,201,selected,2096326.java,501,507
selected,1607050.java,64,81,selected,1857568.java,238,246
default,121854.java,253,269,default,21186.java,243,259
selected,2516991.java,77,99,selected,2523147.java,215,235
selected,38603.java,229,238,selected,2146328.java,294,305
selected,2028761.java,182,199,selected,443264.java,156,174
selected,1157782.java,92,99,selected,2383534.java,246,255
selected,2428462.java,33,48,selected,1862129.java,95,106
selected,688817.java,63,77,selected,1995345.java,105,121
selected,773511.java,108,117,selected,932820.java,712,726
selected,2028761.java,182,199,selected,410375.java,393,411
selected,292986.java,150,159,selected,1791021.java,21,28
selected,1758008.java,121,127,selected,2538773.java,161,170
selected,2591618.java,263,271,selected,362453.java,365,375
selected,2591618.java,263,271,selected,2150853.java,177,185
selected,518518.java,266,272,selected,1984143.java,224,233
selected,2535384.java,118,152,selected,2448471.java,47,60
selected,1758008.java,66,73,selected,2124925.java,615,626
selected,1141510.java,389,423,default,64797.java,495,504
selected,1482765.java,39,50,selected,796582.java,639,644
selected,2136855.java,137,145,selected,900392.java,30,36
selected,1516661.java,10,25,selected,132246.java,17,25
selected,1395038.java,1423,1455,selected,1774840.java,72,89
selected,886760.java,1024,1033,selected,1140295.java,180,188
selected,38603.java,1117,1141,selected,2113233.java,955,975
selected,879658.java,109,126,selected,135225.java,93,99
selected,2152530.java,240,247,selected,957171.java,475,482
selected,751143.java,172,183,selected,1166764.java,99,120
selected,110394.java,1132,1140,selected,2389810.java,27,36
selected,1972168.java,356,365,selected,1226117.java,289,298
selected,2028761.java,73,98,selected,615240.java,118,131
selected,38603.java,347,359,selected,216717.java,60,76
selected,2687029.java,598,618,selected,1147446.java,106,143
selected,2152530.java,400,408,selected,498560.java,108,115
selected,631611.java,426,455,selected,859562.java,137,158
selected,773511.java,81,91,selected,677940.java,261,272
selected,243463.java,254,303,selected,1047974.java,67,101
selected,445537.java,438,444,selected,415235.java,352,362
selected,512697.java,213,222,selected,156831.java,79,88
selected,2136855.java,466,474,selected,1322443.java,42,48
default,121854.java,405,410,selected,822607.java,466,472
default,93742.java,55,74,selected,1288001.java,804,823
selected,799776.java,337,370,selected,2667085.java,108,123
selected,2287946.java,15,26,selected,2016846.java,97,104
selected,2017640.java,707,715,selected,1923493.java,679,684
selected,2528038.java,28,35,selected,2102391.java,213,221
selected,896950.java,932,941,selected,1032312.java,379,386
selected,2388467.java,111,117,selected,957171.java,82,89
selected,410013.java,233,240,selected,46964.java,775,780
selected,1726265.java,286,298,selected,2494105.java,858,866
selected,1726265.java,945,956,selected,1995931.java,30,46
selected,302292.java,1140,1149,selected,755568.java,533,542
selected,1543270.java,60,93,selected,2201343.java,215,238
selected,445537.java,412,421,selected,2667048.java,109,117
selected,1713526.java,623,637,selected,1926290.java,287,296
selected,1758008.java,121,127,selected,1759293.java,92,98
selected,1933266.java,87,96,selected,880256.java,105,112
selected,1205476.java,586,595,selected,1918899.java,327,334
selected,896950.java,949,954,selected,1810504.java,407,413
selected,2197813.java,235,242,selected,1649183.java,226,234
selected,773511.java,97,102,selected,1570337.java,149,155
selected,1907843.java,174,180,selected,2402971.java,138,146
selected,1205476.java,586,595,selected,1396593.java,282,297
selected,896950.java,932,941,selected,860808.java,1226,1238
selected,879658.java,128,137,selected,2301157.java,189,199
selected,1726265.java,844,855,selected,1143942.java,143,152
selected,2341936.java,207,236,selected,879299.java,98,127
selected,2141782.java,33,81,selected,532592.java,111,126
selected,1726265.java,809,816,selected,356941.java,452,463
selected,799776.java,388,417,selected,1790034.java,70,78
selected,745159.java,138,146,selected,2093063.java,233,241
selected,38603.java,498,517,selected,2063431.java,55,70
default,94357.java,293,304,default,552.java,295,307
selected,410013.java,144,153,selected,2128342.java,403,414
selected,1581730.java,80,103,selected,475104.java,176,197
selected,773511.java,108,117,selected,2258893.java,52,59
selected,139015.java,196,205,selected,1360800.java,267,276
selected,2348634.java,114,119,selected,113019.java,51,59
selected,2511096.java,37,44,selected,751218.java,36,43
selected,1726265.java,823,832,selected,941065.java,231,239
default,121854.java,593,607,default,26124.java,571,585
selected,1395038.java,1413,1421,selected,1451329.java,151,158
selected,2388467.java,111,117,selected,1355845.java,304,312
selected,139015.java,196,205,selected,2719996.java,182,190
selected,1095060.java,58,63,default,79933.java,388,393
selected,667577.java,245,252,selected,2521817.java,536,545
selected,1095060.java,58,63,selected,1314942.java,164,170
selected,667577.java,245,252,selected,1341145.java,190,203
selected,97016.java,168,175,selected,827122.java,1002,1009
selected,1395038.java,1423,1455,selected,1215077.java,693,720
selected,683238.java,43,91,selected,1642503.java,514,555
selected,1410931.java,123,158,selected,275891.java,761,790
selected,280248.java,187,200,selected,148088.java,772,797
selected,1726265.java,902,911,selected,1126627.java,131,142
selected,1077584.java,355,364,selected,1109651.java,343,357
selected,1581730.java,320,331,selected,369186.java,335,346
selected,1395038.java,644,649,selected,2403084.java,269,279
selected,2284484.java,74,87,selected,739054.java,614,629
