method1_dir,method1_file,method1_startline,method1_endline,method2_dir,method2_file,method2_startline,method2_endline
selected,1395038.java,868,875,selected,535638.java,16,28
selected,1395038.java,1413,1421,selected,699002.java,503,510
selected,683238.java,43,91,selected,1040808.java,348,394
selected,1213804.java,133,144,selected,2096470.java,1129,1150
selected,2284484.java,133,144,selected,1388671.java,219,227
selected,1095060.java,45,56,selected,1577665.java,325,335
selected,791163.java,86,93,selected,862161.java,25,38
default,93742.java,76,84,selected,1627235.java,234,246
selected,2388467.java,111,117,selected,115101.java,63,67
selected,1726265.java,902,911,selected,1384511.java,657,667
selected,38603.java,699,709,selected,2201112.java,186,193
selected,410013.java,255,265,selected,1571123.java,341,357
selected,751143.java,65,74,selected,1286176.java,278,286
selected,38603.java,699,709,selected,145366.java,22,33
selected,2687029.java,598,618,selected,1946653.java,13,26
selected,410013.java,144,153,selected,1719681.java,172,186
selected,1395038.java,1532,1552,selected,1940855.java,369,381
selected,139015.java,168,177,selected,1144669.java,361,369
selected,1395038.java,931,946,selected,2622391.java,56,75
default,129483.java,54,62,selected,507970.java,55,66
selected,661312.java,314,323,default,118479.java,146,155
selected,1758008.java,93,101,selected,85280.java,123,129
selected,745159.java,170,178,selected,1375411.java,80,89
selected,2687029.java,598,618,selected,2269128.java,244,265
selected,2141782.java,33,81,selected,1658103.java,198,223
selected,1758008.java,93,101,selected,537852.java,323,329
selected,1713526.java,623,637,selected,186412.java,47,56
selected,2729385.java,485,500,selected,364270.java,53,67
selected,1726265.java,1203,1210,selected,2195414.java,151,161
selected,38603.java,183,190,selected,2317033.java,267,278
selected,1395038.java,505,514,selected,2558758.java,218,228
selected,1972168.java,100,107,selected,651095.java,75,81
selected,38603.java,750,764,selected,1835523.java,209,222
selected,86584.java,123,130,selected,2602414.java,445,455
selected,2017640.java,980,999,selected,2373257.java,1314,1329
selected,1726265.java,844,855,selected,1545045.java,130,143
selected,2696478.java,98,110,selected,2055890.java,114,133
selected,1581730.java,251,261,selected,1234328.java,279,289
selected,38603.java,155,169,selected,1400637.java,42,50
selected,631611.java,266,273,selected,2703818.java,430,444
selected,1758008.java,75,82,selected,1076423.java,74,86
selected,2704407.java,39,52,selected,871715.java,432,440
selected,2028761.java,105,119,selected,1072820.java,193,204
selected,1095060.java,45,56,default,100020.java,189,204
selected,280248.java,249,259,selected,313587.java,583,602
selected,1395038.java,1250,1296,selected,488533.java,66,83
selected,1395038.java,886,914,selected,1810310.java,45,54
selected,1095060.java,45,56,selected,2211286.java,120,128
selected,1516661.java,10,25,selected,1071657.java,158,169
selected,38603.java,750,764,selected,2031514.java,61,73
selected,1045148.java,270,281,selected,1009828.java,256,267
default,56199.java,875,889,default,56199.java,950,964
selected,801141.java,373,463,selected,2331956.java,139,162
selected,1758008.java,103,111,selected,606725.java,163,173
selected,2428462.java,33,48,selected,2602528.java,879,886
default,133404.java,203,215,selected,1477837.java,245,253
selected,243463.java,122,175,selected,2307847.java,40,71
selected,1395038.java,877,884,selected,327954.java,740,747
selected,2028761.java,121,129,selected,1794506.java,331,340
selected,1395038.java,948,975,selected,1440047.java,206,222
selected,1395038.java,868,875,selected,1578353.java,631,640
selected,631611.java,50,57,selected,2403141.java,51,55
selected,302292.java,1307,1314,selected,2186778.java,80,87
selected,1395038.java,1250,1296,selected,1657300.java,228,248
selected,410013.java,144,153,selected,1034969.java,253,264
selected,1469008.java,309,325,selected,2337797.java,260,273
selected,2507226.java,35,42,selected,2263320.java,110,121
default,94357.java,506,524,default,99399.java,522,540
selected,1095060.java,65,71,selected,234618.java,212,217
selected,1758008.java,134,140,selected,405325.java,204,213
selected,1756207.java,35,50,selected,2353926.java,123,136
selected,1157782.java,162,173,selected,772372.java,94,105
selected,886760.java,933,943,selected,612321.java,13,21
selected,2584850.java,226,236,selected,1499135.java,283,292
selected,2476440.java,119,127,selected,544817.java,86,95
selected,879658.java,128,137,selected,637461.java,324,329
selected,932721.java,273,294,selected,1257200.java,328,340
selected,886760.java,1024,1033,selected,539337.java,183,189
selected,896950.java,932,941,selected,1592394.java,48,55
selected,1972168.java,238,250,selected,2295721.java,45,57
selected,38603.java,369,379,selected,1777892.java,328,342
selected,38603.java,183,190,selected,384107.java,55,62
selected,1752615.java,125,133,selected,190426.java,268,275
selected,683238.java,71,82,selected,306602.java,139,150
selected,2213146.java,109,124,selected,678071.java,117,137
selected,1752615.java,264,274,selected,1948293.java,47,54
selected,38603.java,369,379,selected,1592394.java,48,55
selected,150899.java,82,102,selected,555549.java,48,61
selected,2729385.java,485,500,selected,1194273.java,1955,1964
selected,2416097.java,52,65,selected,1667384.java,69,82
selected,1752615.java,264,274,selected,1009288.java,460,468
selected,2152530.java,400,408,selected,2640744.java,416,422
selected,1741440.java,47,66,selected,713421.java,425,440
selected,1726265.java,1203,1210,selected,941065.java,159,167
selected,1395038.java,1393,1411,selected,1903730.java,726,735
selected,1726265.java,286,298,selected,1719374.java,204,217
selected,1726265.java,809,816,selected,1048355.java,187,197
selected,2388467.java,140,153,selected,1335226.java,1524,1536
selected,2507226.java,23,33,selected,688395.java,448,460
selected,1395038.java,1423,1455,selected,814889.java,96,112
selected,1185376.java,37,61,selected,970915.java,1051,1070
selected,1395038.java,931,946,selected,1390787.java,16,27
selected,1758008.java,66,73,selected,2231016.java,379,384
selected,1758008.java,66,73,selected,1253848.java,104,113
selected,38603.java,347,359,default,63152.java,45,57
selected,1482765.java,22,37,selected,2439394.java,63,85
selected,1395038.java,1510,1530,selected,795816.java,25,42
default,133404.java,203,215,selected,759729.java,10,19
selected,514872.java,23,41,selected,280619.java,167,179
selected,1395038.java,828,847,default,90009.java,629,646
selected,1907843.java,276,300,selected,2626102.java,172,185
selected,2516991.java,77,99,selected,2351060.java,363,384
selected,2591618.java,263,271,selected,197352.java,342,353
selected,1531520.java,67,74,selected,1275083.java,70,75
default,94357.java,293,304,default,86184.java,293,304
selected,773511.java,313,319,selected,1545045.java,463,470
selected,38603.java,485,496,selected,715983.java,42,57
selected,2152530.java,400,408,selected,540636.java,613,620
default,94357.java,406,441,default,33571.java,400,435
selected,1752615.java,90,102,selected,1349224.java,56,65
selected,2535384.java,118,152,selected,483442.java,26,39
default,121854.java,508,514,default,116202.java,488,494
selected,1395038.java,886,914,selected,994443.java,125,157
selected,1438135.java,84,89,selected,1307654.java,543,552
selected,1972168.java,356,365,selected,1946551.java,418,430
selected,2017640.java,707,715,selected,990035.java,1266,1275
selected,421134.java,89,98,selected,172253.java,36,43
selected,421134.java,242,258,selected,1629471.java,230,242
selected,1713526.java,623,637,selected,693151.java,179,202
selected,631611.java,227,252,selected,125045.java,161,186
selected,38603.java,1117,1141,selected,1614998.java,70,93
selected,2012359.java,54,63,selected,1982718.java,76,83
selected,631611.java,266,273,selected,2465736.java,67,77
selected,667577.java,245,252,selected,1407294.java,245,252
selected,1933266.java,313,328,selected,407458.java,1019,1030
selected,661312.java,132,157,selected,1008724.java,38,52
selected,572724.java,90,107,default,97360.java,260,270
default,95529.java,142,148,selected,184723.java,1081,1088
selected,2388467.java,140,153,selected,2524607.java,104,112
selected,2044680.java,43,49,selected,1642326.java,139,143
selected,2341936.java,238,300,selected,1283463.java,15,42
selected,1095060.java,45,56,selected,1572621.java,809,828
selected,2687029.java,598,618,selected,579830.java,1305,1343
selected,302292.java,1307,1314,selected,461087.java,44,50
selected,280248.java,341,357,selected,71744.java,117,124
selected,773511.java,215,221,selected,1651665.java,441,451
selected,631611.java,266,273,selected,1337462.java,219,230
selected,1395038.java,1510,1530,selected,2260372.java,29,51
selected,1395038.java,1250,1296,selected,2469431.java,178,194
selected,1756207.java,85,121,selected,2380378.java,202,227
selected,1726265.java,1203,1210,selected,2615599.java,1153,1159
selected,38603.java,1117,1141,selected,2331847.java,196,223
selected,2210356.java,70,85,selected,2087427.java,24,46
selected,1726265.java,844,855,selected,1502711.java,354,365
selected,773511.java,49,56,selected,1834968.java,1681,1688
selected,514872.java,23,41,selected,817541.java,127,157
default,94357.java,385,390,default,97613.java,385,390
selected,38603.java,750,764,selected,1389843.java,17,32
selected,2715715.java,174,217,selected,1254828.java,37,72
selected,2584850.java,279,290,selected,2018629.java,69,77
selected,2048509.java,33,46,selected,882365.java,263,271
selected,667577.java,93,110,selected,2189258.java,47,66
selected,2213146.java,109,124,selected,2315748.java,285,297
selected,896950.java,932,941,selected,2152928.java,291,298
selected,1141510.java,184,190,selected,2648826.java,127,135
selected,2528038.java,19,26,selected,1106829.java,104,114
selected,1726265.java,534,546,selected,2207702.java,63,75
selected,139015.java,216,226,selected,589293.java,152,162
selected,1405702.java,36,44,selected,1452215.java,65,74
selected,932721.java,273,294,selected,9446.java,35,41
default,94357.java,126,133,default,137408.java,126,133
selected,518518.java,245,260,selected,1323565.java,375,385
selected,2535384.java,118,152,selected,2511040.java,213,222
selected,2388467.java,155,168,selected,460175.java,423,429
selected,512697.java,213,222,selected,1666056.java,131,143
selected,38603.java,1005,1013,selected,51031.java,35,47
selected,621920.java,59,71,selected,1018417.java,244,266
selected,1758008.java,75,82,selected,2674273.java,682,691
selected,1591363.java,33,64,default,69523.java,228,240
selected,1213804.java,559,567,selected,2210331.java,240,246
selected,2704407.java,39,52,selected,125509.java,12,20
selected,292986.java,150,159,selected,1187724.java,164,171
default,129483.java,95,118,selected,289459.java,184,223
selected,1516661.java,10,25,selected,1200872.java,84,99
selected,984718.java,652,663,default,65413.java,572,592
default,95529.java,118,124,default,28918.java,118,124
selected,38603.java,699,709,selected,2456265.java,83,93
selected,799776.java,419,448,selected,814889.java,68,88
selected,1405702.java,36,44,selected,140519.java,99,109
selected,2416097.java,139,167,selected,175022.java,582,611
selected,302292.java,1002,1015,selected,713097.java,896,909
selected,2535384.java,37,62,selected,825557.java,406,420
selected,2507226.java,23,33,selected,1645760.java,282,290
selected,1726265.java,902,911,selected,823663.java,20,26
selected,1758008.java,66,73,selected,1866496.java,26,32
selected,1095060.java,65,71,selected,459626.java,140,146
default,133404.java,203,215,selected,2611572.java,722,732
default,129483.java,127,149,selected,2734181.java,199,215
selected,74216.java,31,45,selected,762840.java,18,28
selected,1756207.java,14,33,selected,1967310.java,12,29
selected,1907843.java,214,222,selected,1314206.java,141,152
selected,512697.java,213,222,selected,837506.java,99,109
default,133404.java,203,215,selected,1154549.java,81,90
selected,2729385.java,695,702,selected,137713.java,1175,1181
selected,683608.java,42,65,selected,2227669.java,131,153
selected,1591363.java,66,73,default,13194.java,428,434
selected,2528038.java,28,35,selected,172797.java,35,42
selected,1726265.java,902,911,selected,2716610.java,85,91
default,133404.java,203,215,selected,1238857.java,119,135
selected,2028761.java,182,199,selected,1914823.java,696,707
selected,2017640.java,707,715,default,32744.java,708,713
selected,1726265.java,844,855,selected,2689504.java,117,135
selected,1395038.java,1393,1411,selected,993688.java,76,97
selected,1095060.java,65,71,selected,1736122.java,17,23
selected,1395038.java,1250,1296,selected,2455700.java,523,544
selected,745159.java,48,63,selected,386226.java,24,39
selected,896950.java,932,941,selected,1680418.java,817,827
selected,302292.java,1440,1445,selected,1618037.java,62,69
selected,1758008.java,134,140,selected,1448952.java,51,57
selected,2416097.java,107,113,selected,240552.java,13,18
selected,1395038.java,128,191,selected,1179020.java,199,236
selected,2028761.java,121,129,selected,51777.java,250,256
selected,29843.java,229,272,selected,852859.java,40,104
selected,2213146.java,109,124,selected,2460001.java,579,596
selected,2341936.java,207,236,selected,2360245.java,41,69
selected,136408.java,143,151,selected,780887.java,256,262
selected,1756207.java,52,64,selected,1298806.java,74,87
selected,512697.java,213,222,selected,2595253.java,508,520
selected,631611.java,266,273,selected,961534.java,336,342
selected,2028761.java,182,199,selected,538952.java,244,260
selected,2388467.java,155,168,selected,2104020.java,59,73
selected,1726265.java,823,832,selected,1025628.java,80,89
selected,1410931.java,81,92,selected,2085079.java,327,335
selected,2507226.java,44,62,selected,1436428.java,462,477
selected,139015.java,123,141,selected,2082697.java,43,55
selected,1157782.java,162,173,selected,2483148.java,264,277
selected,302292.java,1140,1149,selected,1077531.java,495,505
selected,1758008.java,121,127,selected,1918899.java,336,342
selected,280248.java,226,242,selected,523911.java,177,187
selected,2017640.java,74,87,selected,1179020.java,270,281
selected,1395038.java,505,514,selected,1087637.java,40,51
selected,751143.java,207,216,selected,1802755.java,47,53
selected,2687029.java,598,618,default,16641.java,570,590
default,94357.java,135,182,default,552.java,142,195
selected,745159.java,138,146,selected,1311080.java,532,548
