method1_dir,method1_file,method1_startline,method1_endline,method2_dir,method2_file,method2_startline,method2_endline
default,53104.java,629,646,default,70505.java,650,667
default,80510.java,655,667,default,80510.java,276,288
default,91352.java,6,18,default,98668.java,6,18
default,93943.java,545,557,default,39035.java,909,922
default,114239.java,205,217,default,5657.java,545,557
default,66239.java,494,507,default,45677.java,327,338
default,92220.java,394,404,default,98981.java,493,507
default,31976.java,772,782,default,126019.java,387,397
default,57162.java,80,92,default,58092.java,80,92
default,28532.java,233,245,default,80510.java,247,261
default,93943.java,219,231,default,80510.java,247,261
default,62365.java,667,685,default,97360.java,524,546
default,132039.java,526,534,default,68839.java,526,534
default,92732.java,103,109,default,19114.java,103,109
default,103146.java,648,665,default,94821.java,643,660
default,114239.java,98,113,default,119807.java,98,113
default,119807.java,368,379,default,124923.java,545,557
default,28532.java,939,952,default,80510.java,954,967
default,15508.java,238,263,default,62165.java,238,263
default,60480.java,291,303,default,127646.java,552,562
default,56146.java,43,52,default,78023.java,43,52
default,63929.java,73,85,default,49414.java,73,85
default,5657.java,205,217,default,39035.java,219,231
default,39035.java,167,184,default,124923.java,407,422
default,28532.java,545,557,default,80510.java,132,146
default,39035.java,355,366,default,124923.java,320,331
default,93943.java,775,787,default,5657.java,559,571
default,5657.java,1005,1019,default,119807.java,1548,1565
default,123780.java,36,41,default,117763.java,36,41
default,5657.java,761,773,default,124923.java,939,952
default,71085.java,920,929,default,23689.java,900,909
default,49267.java,522,537,default,127646.java,525,540
default,137438.java,265,278,default,32260.java,280,301
default,67047.java,673,686,default,110581.java,585,598
default,37060.java,20,25,default,21745.java,20,25
default,41976.java,149,157,default,53567.java,149,157
default,28532.java,1005,1019,default,39035.java,1082,1095
default,28918.java,56,63,default,13378.java,126,133
default,5657.java,381,392,default,119807.java,424,436
default,93943.java,205,217,default,124923.java,939,952
default,28532.java,219,231,default,124923.java,276,288
default,80510.java,247,261,default,124923.java,167,184
default,100180.java,125,136,default,18478.java,125,136
default,41888.java,30,44,default,88023.java,30,44
default,109803.java,435,441,default,9693.java,495,501
default,6320.java,570,590,default,129715.java,524,546
default,19731.java,105,132,default,10101.java,120,147
default,80007.java,85,89,default,16429.java,85,89
default,114239.java,424,436,default,124923.java,394,405
default,93943.java,528,543,default,93943.java,115,130
default,77410.java,420,430,default,69241.java,353,363
default,119807.java,1005,1019,default,124923.java,1495,1509
default,93943.java,381,392,default,119807.java,954,967
default,32260.java,265,278,default,62165.java,265,278
default,19573.java,705,713,default,70505.java,707,715
default,55062.java,474,489,default,101001.java,470,485
default,767.java,278,283,default,63707.java,271,276
default,39035.java,954,967,default,39035.java,394,405
default,5657.java,909,922,default,39035.java,368,379
default,68839.java,488,494,default,4537.java,495,501
default,116279.java,71,78,default,18032.java,118,126
default,53939.java,811,830,default,28755.java,762,781
default,28532.java,205,217,default,124923.java,132,146
default,137408.java,536,547,default,102948.java,536,547
default,80510.java,381,392,default,124923.java,655,667
default,74245.java,200,214,default,102948.java,200,214
default,93943.java,991,1003,default,5657.java,1548,1565
default,28532.java,893,907,default,39035.java,1346,1360
default,8548.java,72,78,default,12038.java,77,83
default,39035.java,924,937,default,124923.java,655,667
default,14338.java,134,155,default,10101.java,120,147
default,114239.java,247,261,default,28532.java,559,571
default,19040.java,124,129,default,79655.java,124,129
default,102885.java,513,528,default,23661.java,513,528
default,80510.java,559,571,default,39035.java,219,231
default,24621.java,629,646,default,92220.java,629,646
default,10998.java,107,114,default,49591.java,108,115
default,40624.java,761,776,default,68876.java,763,778
default,18786.java,744,753,default,132453.java,755,767
default,18786.java,323,341,default,40832.java,328,348
default,114239.java,1735,1745,default,119807.java,394,405
default,119807.java,276,288,default,124923.java,559,571
default,41408.java,19,34,default,53567.java,19,34
default,118344.java,243,252,default,129715.java,243,252
default,93943.java,1567,1580,default,80510.java,1400,1417
default,77555.java,841,848,default,37645.java,855,867
default,124923.java,559,571,default,124923.java,205,217
default,132930.java,80,89,default,87653.java,929,938
default,88095.java,293,304,default,535.java,293,304
default,75105.java,125,141,default,2026.java,125,141
default,125766.java,120,131,default,116279.java,119,130
default,33872.java,604,617,default,92220.java,604,617
default,28532.java,1082,1095,default,124923.java,1495,1509
default,114239.java,368,379,default,39035.java,233,245
default,90330.java,311,323,default,45549.java,440,452
default,86702.java,1047,1060,default,92257.java,679,690
default,44771.java,738,749,default,68876.java,741,752
default,126614.java,126,133,default,2058.java,126,133
default,100442.java,395,401,default,100442.java,384,390
default,28532.java,1155,1170,default,5657.java,1548,1565
default,18479.java,20,24,default,121825.java,20,24
default,32033.java,940,952,default,32033.java,758,770
default,98981.java,570,590,default,70505.java,548,570
default,5657.java,939,952,default,119807.java,320,331
default,114239.java,775,787,default,124923.java,276,288
default,86702.java,692,703,default,92257.java,940,952
default,62774.java,354,359,default,111391.java,346,351
default,18479.java,26,41,default,4745.java,26,41
default,120736.java,175,179,default,24692.java,175,179
default,28532.java,803,816,default,28532.java,761,773
default,133229.java,78,86,default,103270.java,78,86
default,93943.java,276,288,default,28532.java,424,436
default,124923.java,559,571,default,124923.java,381,392
default,39035.java,1137,1153,default,119807.java,1495,1509
default,112047.java,51,61,default,60196.java,51,61
default,28532.java,1567,1580,default,119807.java,1567,1580
default,80510.java,320,331,default,80510.java,276,288
default,93943.java,1495,1509,default,5657.java,1495,1509
default,19731.java,620,629,default,64797.java,766,775
default,86702.java,834,849,default,92257.java,772,785
default,129715.java,199,206,default,79290.java,124,131
default,124843.java,629,646,default,32654.java,522,544
default,5657.java,368,379,default,124923.java,939,952
default,118575.java,617,627,default,126019.java,496,506
default,69335.java,385,392,default,16384.java,385,392
default,28532.java,1400,1417,default,80510.java,1548,1565
default,72323.java,280,289,default,129715.java,280,289
default,56146.java,54,62,default,117763.java,54,62
default,72323.java,199,206,default,103146.java,199,206
default,28532.java,939,952,default,28532.java,789,801
default,39035.java,186,203,default,124923.java,407,422
default,93943.java,247,261,default,5657.java,186,203
default,62365.java,297,306,default,72323.java,297,306
default,35737.java,291,303,default,15089.java,363,375
default,75592.java,194,206,default,36739.java,194,206
