method1_dir,method1_file,method1_startline,method1_endline,method2_dir,method2_file,method2_startline,method2_endline
default,70505.java,621,629,default,103146.java,619,627
default,54798.java,490,501,default,112321.java,490,501
default,119807.java,775,787,default,39035.java,775,787
default,12038.java,463,472,default,89284.java,456,465
default,119807.java,877,891,default,93943.java,893,907
default,88856.java,349,363,default,84498.java,349,363
default,96072.java,200,214,default,102948.java,200,214
default,78023.java,73,82,default,62476.java,73,82
default,53104.java,440,452,default,25053.java,440,452
default,114239.java,1531,1546,default,93943.java,1511,1529
default,93943.java,1511,1529,default,119807.java,1439,1458
default,40921.java,93,100,default,66262.java,77,84
default,19250.java,219,227,default,75592.java,219,227
default,114239.java,167,184,default,114239.java,186,203
default,92220.java,648,665,default,33872.java,629,646
default,43916.java,527,531,default,9697.java,478,482
default,67537.java,587,595,default,552.java,587,595
default,101144.java,43,52,default,78023.java,43,52
default,129715.java,335,349,default,33872.java,335,349
default,40759.java,339,373,default,129984.java,339,373
default,49414.java,73,85,default,28918.java,73,85
default,24692.java,683,708,default,23528.java,683,708
default,79324.java,51,57,default,116279.java,80,86
default,92220.java,308,322,default,6937.java,308,322
default,74994.java,1614,1627,default,51560.java,994,1007
default,26478.java,55,69,default,65897.java,55,69
default,14338.java,516,528,default,10101.java,485,497
default,123780.java,36,41,default,69534.java,36,41
default,38355.java,203,219,default,129040.java,203,219
default,63057.java,215,226,default,67537.java,215,226
default,128128.java,109,121,default,127472.java,109,121
default,129715.java,260,270,default,98684.java,260,270
default,44208.java,648,665,default,45549.java,667,685
default,84877.java,11,28,default,8986.java,11,28
default,35785.java,113,124,default,53567.java,113,124
default,5657.java,1232,1246,default,28532.java,1232,1246
default,13378.java,126,133,default,43887.java,126,133
default,136430.java,20,26,default,36335.java,20,26
default,61110.java,63,67,default,58332.java,63,67
default,5803.java,142,148,default,90320.java,142,148
default,114239.java,148,165,default,124923.java,186,203
default,113158.java,11,17,default,46146.java,11,17
default,97228.java,146,154,default,105035.java,115,123
default,39811.java,24,42,default,127601.java,24,42
default,62165.java,636,654,default,3128.java,636,654
default,53763.java,542,550,default,4537.java,533,541
default,119807.java,407,422,default,93943.java,407,422
default,78227.java,10,24,default,24608.java,10,24
default,19573.java,648,665,default,4439.java,648,665
default,66132.java,95,108,default,31770.java,95,108
default,4297.java,168,172,default,121041.java,168,172
default,120413.java,39,43,default,112821.java,39,43
default,125392.java,164,168,default,112321.java,164,168
default,15508.java,375,381,default,129984.java,375,381
default,39035.java,1548,1565,default,28532.java,1511,1529
default,31509.java,593,607,default,68839.java,573,587
default,6003.java,229,237,default,85776.java,229,237
default,129715.java,381,392,default,135495.java,381,392
default,13378.java,293,304,default,128156.java,293,304
default,54915.java,388,402,default,100794.java,207,221
default,101144.java,19,34,default,41976.java,19,34
default,14511.java,125,141,default,31770.java,125,141
default,63057.java,503,507,default,4537.java,503,507
default,19731.java,279,301,default,64797.java,425,447
default,132544.java,50,61,default,78815.java,50,61
default,5657.java,1005,1019,default,124923.java,1005,1019
default,26124.java,571,585,default,109585.java,593,607
default,18032.java,157,166,default,12038.java,157,166
default,49414.java,105,116,default,90320.java,105,116
default,46475.java,151,167,default,53897.java,151,167
