method1_dir,method1_file,method1_startline,method1_endline,method2_dir,method2_file,method2_startline,method2_endline
selected,23764.java,1135,1216,selected,23764.java,1135,1216
default,85594.java,669,781,default,85708.java,263,375
default,59583.java,204,267,default,12038.java,188,251
selected,1623842.java,140,198,selected,1672087.java,223,283
selected,1860438.java,781,837,selected,2221175.java,520,584
default,131341.java,167,247,default,6763.java,167,247
default,2905.java,128,195,default,43916.java,141,222
default,42859.java,196,256,default,55062.java,188,251
default,8986.java,48,157,default,40796.java,43,152
default,14153.java,20,70,default,40921.java,21,71
default,79128.java,48,157,default,121215.java,48,157
default,9986.java,185,248,default,8506.java,183,246
selected,171160.java,737,856,selected,916268.java,608,730
default,3335.java,723,883,default,53817.java,722,882
default,46669.java,1628,1797,default,46669.java,1628,1797
default,85318.java,202,265,default,83354.java,202,265
selected,2431932.java,11,89,default,24853.java,9,97
default,8548.java,20,70,default,41445.java,20,75
default,60402.java,598,728,default,21199.java,655,795
selected,1501596.java,245,318,selected,189000.java,231,304
selected,1558802.java,33,122,selected,2202740.java,49,151
default,25271.java,14,76,default,125374.java,14,76
selected,438322.java,493,545,selected,1494993.java,446,508
default,5567.java,24,83,default,42859.java,23,84
default,89288.java,101,211,default,89288.java,101,211
default,59561.java,134,181,default,102463.java,134,181
default,75101.java,108,265,default,112293.java,135,295
default,94873.java,1438,1524,selected,1264956.java,1345,1431
default,60868.java,315,466,default,94873.java,391,568
selected,379770.java,129,221,selected,379770.java,129,221
selected,163485.java,73,129,selected,1689488.java,128,184
selected,748061.java,145,215,selected,1417740.java,147,216
selected,1170709.java,104,172,selected,1170709.java,174,249
selected,244126.java,158,225,selected,2221252.java,158,230
selected,315465.java,193,254,selected,321301.java,168,229
default,131686.java,1101,1167,default,16199.java,1101,1167
selected,1689753.java,251,320,selected,1188628.java,223,292
selected,1830981.java,1926,1994,selected,2314163.java,1411,1488
selected,964253.java,984,1040,selected,1560483.java,899,957
default,108650.java,890,956,selected,1811609.java,799,865
default,7208.java,24,125,default,28154.java,24,125
default,44048.java,91,239,default,32300.java,91,239
selected,2598210.java,325,398,selected,114476.java,329,402
default,22967.java,68,125,default,129040.java,68,125
default,122111.java,420,699,default,53817.java,420,699
selected,30347.java,115,186,selected,1337961.java,117,198
selected,615198.java,185,246,selected,1011915.java,168,229
selected,1894116.java,457,537,selected,1453958.java,457,538
default,94873.java,885,943,default,94873.java,885,943
default,86862.java,102,174,default,41859.java,102,174
selected,2038811.java,983,1041,selected,1098324.java,960,1018
selected,1511012.java,471,560,default,42378.java,386,471
default,50381.java,139,193,default,109003.java,135,189
selected,186786.java,681,731,selected,656204.java,693,743
default,77900.java,24,125,default,116619.java,19,135
selected,1142875.java,232,309,selected,1142875.java,232,309
selected,1274079.java,13,107,default,56485.java,12,133
default,64536.java,90,172,default,58954.java,90,172
default,16199.java,1009,1099,default,16199.java,1009,1099
selected,1706871.java,61,139,selected,829725.java,61,139
default,30438.java,544,610,selected,1677939.java,715,791
selected,611486.java,119,192,selected,77873.java,72,145
default,60868.java,623,683,default,28121.java,623,683
default,74770.java,61,122,default,127497.java,61,117
selected,2314672.java,257,339,selected,1291365.java,360,448
selected,1095439.java,138,200,selected,925397.java,458,520
selected,2167266.java,82,145,selected,2371962.java,80,148
selected,884454.java,1002,1062,selected,884454.java,1080,1141
default,118479.java,157,242,default,9691.java,157,242
default,14749.java,11,104,default,105284.java,11,104
selected,474085.java,302,390,selected,1051194.java,340,445
selected,2104887.java,30,103,selected,480268.java,45,134
selected,1323852.java,1032,1097,selected,1323852.java,894,963
selected,2175426.java,168,229,selected,1427256.java,168,229
default,14338.java,205,416,default,58393.java,205,416
default,104510.java,130,197,default,37733.java,132,205
default,18032.java,188,251,default,36071.java,188,251
selected,1874820.java,179,251,selected,1352406.java,174,246
selected,1498233.java,170,571,selected,2697187.java,177,578
selected,2431227.java,187,314,selected,2431227.java,187,314
selected,1910293.java,88,161,selected,618244.java,39,113
selected,1201888.java,55,128,selected,618244.java,39,113
default,47767.java,226,288,default,103951.java,238,304
selected,2663888.java,163,242,selected,1991165.java,163,242
default,136560.java,1415,1623,default,90813.java,1412,1622
default,76982.java,53,166,default,54962.java,53,166
selected,605362.java,498,569,selected,1999759.java,497,568
default,54016.java,132,205,default,42775.java,139,215
default,75701.java,311,372,default,20914.java,283,344
default,74403.java,935,988,default,84418.java,938,991
selected,1544487.java,19,77,selected,2635985.java,19,77
selected,2314163.java,1133,1204,selected,1830981.java,1319,1391
selected,342041.java,167,228,selected,2348634.java,167,228
default,94873.java,1627,1788,default,46669.java,1628,1797
selected,2493825.java,67,140,selected,424924.java,37,120
default,7841.java,234,325,default,68311.java,234,325
default,94873.java,653,708,default,46669.java,654,709
selected,658591.java,202,271,selected,658591.java,42,125
selected,651619.java,303,364,selected,364540.java,447,509
selected,1849426.java,755,858,selected,2436743.java,757,860
selected,1541688.java,92,177,selected,221303.java,104,198
default,68056.java,53,166,default,136668.java,53,166
selected,1095439.java,138,200,selected,588446.java,447,508
selected,1643376.java,249,304,selected,50578.java,207,264
selected,1730017.java,999,1074,selected,355056.java,946,1021
selected,2510042.java,673,730,selected,1227669.java,586,647
default,41424.java,114,204,selected,42454.java,119,224
default,58627.java,162,245,default,11876.java,168,259
selected,860808.java,1146,1221,selected,860808.java,1146,1221
selected,898394.java,75,132,selected,787054.java,75,132
selected,2318650.java,154,287,selected,2318650.java,154,287
default,48824.java,379,476,default,109645.java,408,506
selected,6707.java,37,110,selected,1616622.java,55,129
default,61445.java,183,377,default,125352.java,136,334
default,14153.java,183,246,default,123451.java,183,246
default,37949.java,298,353,default,21155.java,298,353
selected,2683357.java,493,546,selected,1467711.java,508,563
selected,189302.java,719,900,selected,189302.java,719,900
selected,438322.java,493,545,selected,2554952.java,447,509
selected,2465515.java,551,633,selected,986029.java,772,852
default,7403.java,38,170,default,49508.java,38,170
default,35234.java,164,591,default,56933.java,164,591
selected,2358769.java,43,201,selected,2358769.java,43,201
default,32710.java,53,111,default,113275.java,53,111
default,33936.java,41,100,default,69335.java,41,100
default,22797.java,179,257,default,109780.java,179,257
default,7258.java,324,444,default,7258.java,201,322
default,59008.java,372,505,default,3560.java,372,505
default,12856.java,882,1003,default,83020.java,882,1003
default,136668.java,53,166,default,26530.java,53,166
default,60868.java,1181,1261,default,28121.java,1181,1279
selected,2034208.java,107,171,selected,1898108.java,129,201
default,16284.java,172,237,default,42242.java,172,237
selected,1090741.java,856,907,selected,1609635.java,1346,1411
selected,1615286.java,1651,1707,selected,1615286.java,1651,1707
default,18828.java,117,196,default,128268.java,117,196
default,30925.java,142,209,default,53491.java,204,283
selected,1943837.java,577,660,selected,1943837.java,577,660
default,60778.java,98,196,default,47767.java,101,199
selected,2144903.java,719,780,selected,1379153.java,343,404
default,111270.java,189,249,default,14153.java,183,246
selected,2087638.java,77,218,selected,1856030.java,43,190
default,22947.java,96,244,default,105332.java,96,244
default,11981.java,1003,1059,default,46669.java,1234,1299
selected,1641241.java,545,615,selected,1641241.java,545,615
default,8539.java,130,197,default,1628.java,130,197
selected,1407273.java,149,211,selected,1407273.java,85,147
selected,1759377.java,53,124,selected,183320.java,45,134
selected,2631232.java,254,346,selected,134213.java,280,372
default,91744.java,1154,1209,selected,1262012.java,1235,1290
selected,1264956.java,17,140,default,94873.java,15,144
selected,1087156.java,1287,1372,selected,1447890.java,1594,1689
default,91094.java,14,76,default,129750.java,14,77
default,86699.java,53,166,default,80717.java,53,166
selected,1264956.java,197,376,default,46669.java,201,389
default,90813.java,304,450,default,76704.java,304,453
default,88218.java,253,352,selected,1894116.java,253,352
default,28121.java,315,466,selected,1264956.java,378,544
selected,2436743.java,67,126,selected,2120512.java,59,118
default,82213.java,22,102,default,23139.java,15,103
selected,1288504.java,252,323,selected,1162000.java,219,296
selected,321301.java,168,229,selected,88144.java,168,229
default,85594.java,571,625,default,85594.java,571,625
default,103.java,143,220,default,103.java,143,220
selected,2314163.java,457,588,selected,1830981.java,634,810
selected,377837.java,168,234,selected,377837.java,168,234
selected,1141442.java,277,330,selected,882970.java,210,266
selected,1498643.java,114,175,selected,1498643.java,114,175
selected,1232063.java,29,138,selected,34711.java,29,150
default,32654.java,110,197,default,79012.java,110,197
default,127351.java,53,166,default,91327.java,53,166
default,20039.java,23,117,default,27769.java,23,117
selected,1083174.java,1003,1114,selected,2037579.java,982,1093
default,86898.java,1032,1200,default,12304.java,1032,1200
selected,2056374.java,999,1057,selected,2672426.java,1022,1080
default,71677.java,183,246,default,4297.java,188,251
selected,377953.java,328,397,selected,1196689.java,359,428
selected,2705414.java,1762,1849,selected,644492.java,934,1021
selected,1616622.java,55,129,selected,2323361.java,136,220
default,28121.java,623,683,default,94873.java,737,803
selected,303448.java,268,561,selected,303448.java,268,561
default,28484.java,655,795,default,21199.java,284,443
default,60778.java,223,281,default,60778.java,223,281
default,60868.java,1181,1261,default,94873.java,1438,1524
default,109645.java,408,506,default,44688.java,408,506
selected,2722391.java,616,733,selected,2111982.java,709,829
default,68920.java,268,335,default,68920.java,268,335
default,28121.java,141,313,default,94873.java,201,389
default,13801.java,383,482,default,11822.java,383,482
selected,171160.java,158,253,selected,171160.java,863,982
default,30906.java,27,99,default,53604.java,27,99
default,2451.java,555,617,default,137292.java,576,642
selected,2175426.java,168,229,selected,2013171.java,177,238
selected,916268.java,158,253,selected,171160.java,370,475
default,55896.java,1433,1584,default,55896.java,1433,1584
default,108068.java,625,686,selected,538580.java,627,688
default,2905.java,265,321,default,50362.java,301,362
default,60778.java,27,96,default,91168.java,27,99
default,27677.java,80,165,default,27677.java,80,165
default,48824.java,16,115,selected,1467992.java,18,125
default,44688.java,606,660,default,85594.java,571,625
selected,302292.java,511,570,selected,1914198.java,400,459
default,15672.java,625,684,default,15697.java,635,694
selected,264272.java,363,425,selected,925397.java,458,520
default,11974.java,135,182,default,109003.java,135,189
default,60868.java,623,683,default,94873.java,737,803
default,52174.java,304,469,default,113905.java,300,468
selected,2108660.java,461,523,selected,597475.java,447,508
selected,845126.java,169,230,selected,156984.java,145,206
default,16144.java,583,647,default,28392.java,583,647
default,77069.java,981,1039,default,85394.java,981,1039
selected,1549685.java,45,124,default,82213.java,22,102
default,107017.java,20,75,default,80596.java,23,84
selected,245958.java,610,674,selected,1600908.java,608,672
selected,1414847.java,353,434,selected,413784.java,353,434
default,123451.java,183,246,default,8970.java,204,266
default,96441.java,520,623,default,39186.java,520,623
default,63334.java,346,415,default,63334.java,417,486
default,73740.java,247,306,selected,1070076.java,241,303
default,119227.java,85,258,default,119227.java,85,258
default,95704.java,920,993,default,45488.java,726,797
default,119807.java,29,83,default,80510.java,29,83
default,82870.java,40,129,selected,1467992.java,410,508
default,60778.java,223,281,default,30906.java,238,304
selected,2705414.java,1705,1752,selected,15044.java,1732,1779
default,52174.java,304,469,default,52174.java,304,469
selected,2013171.java,177,238,selected,2470041.java,169,230
selected,2278916.java,19,77,selected,847160.java,19,79
default,136560.java,1415,1623,default,136560.java,1415,1623
default,40375.java,93,171,default,22931.java,110,197
default,39186.java,520,623,default,92452.java,526,629
selected,2095100.java,273,328,selected,1909964.java,207,262
selected,1200061.java,440,534,selected,1200061.java,440,534
selected,1714423.java,77,134,selected,1714423.java,77,134
default,121215.java,48,157,default,56025.java,48,157
default,59583.java,204,267,default,25073.java,197,262
selected,2499659.java,1544,1611,selected,2499659.java,1544,1611
default,60868.java,539,594,default,46669.java,654,709
default,59397.java,498,564,default,59397.java,498,564
default,5567.java,195,255,default,89284.java,196,256
default,18957.java,201,280,default,105704.java,204,283
default,27677.java,489,575,default,27677.java,489,575
default,28942.java,1412,1622,default,52174.java,1454,1667
selected,1834805.java,95,385,selected,1834805.java,95,385
default,28083.java,136,369,default,125079.java,136,369
default,59008.java,13,89,default,77349.java,16,115
default,28121.java,141,313,default,28121.java,141,313
default,11981.java,1364,1488,default,28121.java,1382,1506
selected,1049521.java,522,574,selected,734475.java,597,658
selected,1044401.java,311,416,selected,1153223.java,301,406
selected,2493825.java,67,140,selected,2323361.java,136,220
selected,2310325.java,699,761,selected,2406596.java,516,578
selected,336575.java,37,110,selected,1201888.java,55,128
default,123784.java,27,96,default,89288.java,27,99
selected,1910293.java,88,161,selected,193330.java,66,139
selected,388821.java,119,224,selected,388821.java,119,224
selected,340985.java,198,252,selected,340985.java,198,252
default,109645.java,160,251,default,48824.java,117,222
selected,2348022.java,65,188,selected,2087638.java,252,369
default,89288.java,238,304,default,89288.java,238,304
selected,2371027.java,145,266,selected,632355.java,173,295
selected,430803.java,33,100,selected,430803.java,33,100
selected,1330697.java,130,199,selected,2393300.java,52,124
selected,1888324.java,356,450,selected,1888324.java,252,346
default,109645.java,16,123,default,109645.java,16,123
