method1_dir,method1_file,method1_startline,method1_endline,method2_dir,method2_file,method2_startline,method2_endline
selected,69726.java,54,72,selected,1524772.java,51,71
selected,743040.java,374,389,selected,1523381.java,260,275
selected,613232.java,36,61,selected,487328.java,32,57
selected,1161571.java,1120,1149,selected,2673703.java,1137,1166
selected,626987.java,81,102,selected,1568675.java,204,231
selected,96396.java,282,307,selected,47775.java,212,237
selected,743040.java,86,102,selected,743040.java,194,210
selected,47775.java,187,210,selected,96396.java,282,307
selected,1116180.java,16,33,selected,844937.java,17,34
selected,915091.java,40,63,selected,2047011.java,36,59
selected,1779973.java,147,168,selected,628014.java,147,169
selected,2393188.java,150,164,selected,2308114.java,181,195
selected,482941.java,51,69,selected,580019.java,85,103
selected,1761885.java,110,153,selected,1610205.java,65,108
selected,69726.java,83,101,selected,2692299.java,83,101
selected,1813289.java,209,222,selected,1745478.java,268,281
selected,1400704.java,15,32,selected,1029839.java,14,31
selected,1723085.java,572,595,selected,1723085.java,543,570
selected,996340.java,56,77,selected,1266969.java,84,109
selected,626987.java,243,266,selected,1748535.java,107,134
selected,946507.java,105,130,selected,2492070.java,199,224
selected,1326582.java,185,221,selected,1326582.java,308,346
selected,1972982.java,172,186,selected,1396593.java,207,221
selected,754675.java,231,284,selected,2288111.java,57,111
selected,1415233.java,162,176,selected,644248.java,117,133
selected,2143202.java,24,62,selected,1162679.java,24,63
selected,598405.java,186,207,selected,308502.java,149,170
selected,57710.java,54,72,selected,511164.java,61,79
selected,931640.java,203,216,selected,1360343.java,423,440
selected,1712497.java,381,387,selected,1712497.java,389,395
selected,525120.java,50,69,selected,1972982.java,53,71
selected,714890.java,93,109,selected,714890.java,62,82
selected,433427.java,214,227,selected,1779973.java,197,210
selected,120109.java,110,153,selected,2645034.java,66,109
selected,1295903.java,236,249,selected,3127.java,203,216
selected,643802.java,51,69,selected,643802.java,82,100
selected,644248.java,83,103,selected,482941.java,82,100
selected,1706092.java,227,254,selected,233934.java,463,488
selected,2308114.java,219,232,selected,525120.java,185,198
selected,1727623.java,246,259,selected,643802.java,244,257
selected,482941.java,244,257,selected,2393188.java,221,238
selected,298957.java,200,215,selected,298957.java,230,246
selected,1063382.java,31,46,selected,278332.java,36,51
selected,262787.java,85,111,selected,1567995.java,147,174
default,9310.java,147,171,default,106460.java,219,243
selected,1727623.java,54,72,selected,57710.java,125,143
