method1_dir,method1_file,method1_startline,method1_endline,method2_dir,method2_file,method2_startline,method2_endline
selected,2636968.java,661,668,selected,2308223.java,418,427
selected,1838762.java,83,90,selected,2733872.java,144,154
selected,713062.java,302,308,selected,2666844.java,737,748
selected,1414859.java,467,478,selected,1414859.java,382,393
selected,2343688.java,602,607,selected,1690942.java,262,270
selected,2595111.java,79,85,selected,2271955.java,67,74
selected,2364886.java,837,843,default,13934.java,152,158
selected,1539808.java,176,182,selected,1910293.java,322,330
selected,171396.java,66,77,selected,2654435.java,14,23
selected,713062.java,302,308,selected,634122.java,106,117
selected,2636968.java,661,668,default,59397.java,407,413
selected,582316.java,92,100,selected,934799.java,123,134
selected,209474.java,31,37,selected,71744.java,77,84
selected,2364886.java,126,132,selected,2354898.java,93,99
selected,275739.java,196,201,selected,2291746.java,507,515
selected,1831582.java,104,113,selected,1930730.java,201,210
selected,1838762.java,83,90,selected,1035542.java,205,215
selected,736060.java,11,17,selected,148798.java,215,221
selected,23047.java,186,194,selected,2693189.java,46,54
selected,2427367.java,190,194,selected,2427367.java,179,183
selected,866771.java,111,117,selected,739066.java,81,84
selected,2587973.java,670,677,selected,179109.java,311,318
selected,420537.java,25,28,default,91218.java,117,125
selected,1223605.java,23,28,default,69241.java,245,251
selected,891111.java,1010,1018,selected,266116.java,35,44
selected,275739.java,196,201,default,59932.java,85,91
selected,1857154.java,217,223,selected,2413421.java,57,64
selected,891111.java,732,741,selected,2081636.java,62,72
selected,1925989.java,64,72,selected,802879.java,39,47
selected,420537.java,25,28,default,49870.java,179,190
selected,1817485.java,284,292,default,62853.java,1389,1398
selected,706168.java,21,28,selected,2256105.java,458,466
selected,1838762.java,83,90,selected,1067892.java,49,55
selected,2364886.java,126,132,selected,743515.java,159,165
selected,2077083.java,964,968,selected,2077083.java,754,759
selected,1145637.java,1369,1371,selected,1145637.java,884,886
selected,2364886.java,37,43,selected,2095498.java,47,53
selected,1571845.java,93,105,selected,2182891.java,90,100
selected,1245213.java,988,995,default,30172.java,64,71
selected,1125387.java,98,106,selected,557454.java,301,308
selected,1453973.java,19,23,selected,2259599.java,149,156
selected,1125387.java,98,106,default,31722.java,93,97
selected,706168.java,21,28,selected,1684391.java,461,467
selected,96367.java,17,21,selected,500767.java,69,74
selected,1399584.java,23,29,selected,2025333.java,23,35
selected,994393.java,149,153,selected,545813.java,205,213
selected,2024029.java,499,505,selected,249418.java,981,988
selected,1137849.java,90,99,selected,107727.java,91,100
selected,1874154.java,36,43,selected,1480760.java,82,88
selected,2364886.java,37,43,selected,743515.java,95,99
selected,994393.java,149,153,selected,2170167.java,167,174
selected,303414.java,202,214,selected,1666094.java,100,109
selected,2284109.java,128,135,selected,1818629.java,309,316
selected,84634.java,898,904,default,105947.java,142,148
selected,1161571.java,403,408,selected,1161571.java,396,401
selected,1631061.java,93,100,selected,1710788.java,821,828
selected,2084623.java,801,808,selected,2560459.java,103,106
selected,303414.java,202,214,selected,1827257.java,258,280
selected,608828.java,152,154,selected,1064590.java,20,22
selected,1145637.java,1421,1423,selected,1145637.java,723,725
selected,2666127.java,17,25,selected,2687421.java,16,26
selected,1706362.java,213,217,selected,1377069.java,279,283
selected,2042101.java,357,365,default,100640.java,634,641
selected,2400040.java,500,507,selected,831170.java,477,484
selected,1245213.java,988,995,selected,39454.java,554,560
selected,1631061.java,93,100,selected,1564662.java,35,42
selected,1145637.java,1457,1459,selected,1145637.java,1171,1173
selected,706168.java,21,28,selected,543510.java,141,147
selected,1145637.java,1421,1423,selected,1145637.java,824,826
selected,1145637.java,1413,1415,selected,1145637.java,727,729
selected,2400040.java,957,965,selected,2400040.java,526,534
selected,1726180.java,1538,1549,selected,1726180.java,1183,1197
selected,2396794.java,197,206,selected,1276714.java,46,53
selected,1838762.java,83,90,selected,1626598.java,66,76
selected,2400040.java,1139,1147,selected,149682.java,288,294
selected,1495351.java,23,34,selected,760509.java,87,102
selected,1145637.java,1453,1455,selected,1145637.java,231,233
selected,1168103.java,669,674,selected,1168103.java,644,651
selected,1121603.java,269,275,selected,1662294.java,105,111
selected,1114904.java,85,90,selected,457951.java,64,73
selected,2427367.java,179,183,selected,2330198.java,452,461
selected,2120316.java,29,36,default,127876.java,174,183
selected,420537.java,25,28,default,24491.java,126,130
selected,84634.java,359,365,selected,743515.java,159,165
selected,1145637.java,1377,1379,selected,1145637.java,247,249
selected,608828.java,152,154,selected,73182.java,496,498
selected,2181834.java,244,251,selected,324410.java,92,99
selected,1841530.java,19,32,selected,2096326.java,409,420
selected,1145637.java,1344,1346,selected,1145637.java,1204,1206
selected,2687790.java,201,206,selected,2687790.java,151,157
selected,1724220.java,680,684,selected,1724220.java,303,307
selected,2364886.java,37,43,selected,515120.java,521,527
selected,171396.java,66,77,selected,1748027.java,231,241
selected,840647.java,1088,1090,selected,662303.java,38,42
selected,1145637.java,1465,1467,selected,1145637.java,288,290
selected,2437820.java,59,64,selected,961980.java,467,471
selected,1884874.java,129,138,selected,1884874.java,59,68
selected,1639633.java,34,42,selected,2418886.java,17,28
selected,2364886.java,345,349,selected,2730348.java,225,229
selected,1725393.java,950,955,selected,1818629.java,289,295
selected,276389.java,148,157,selected,1443000.java,128,135
selected,1245213.java,988,995,default,54081.java,606,612
selected,845861.java,109,117,default,61447.java,763,772
selected,2439312.java,48,51,selected,1783701.java,110,115
selected,1817485.java,284,292,selected,263273.java,227,239
selected,1838762.java,74,81,selected,1397797.java,444,450
selected,689543.java,24,31,selected,1561381.java,25,30
selected,1977480.java,198,206,selected,2707035.java,67,74
selected,2471299.java,359,369,selected,136465.java,18,30
selected,1453973.java,19,23,selected,169044.java,369,377
selected,1141094.java,1217,1224,selected,1656463.java,140,148
selected,1245213.java,988,995,default,95950.java,54,62
selected,420537.java,25,28,selected,1234362.java,21,27
selected,368651.java,103,107,selected,1219581.java,556,560
selected,1706362.java,213,217,selected,2052331.java,19,25
selected,582316.java,442,450,selected,604978.java,69,72
selected,994393.java,149,153,selected,698498.java,349,356
selected,1838762.java,74,81,selected,1202528.java,102,109
selected,2726045.java,695,702,selected,2704131.java,326,332
selected,2512558.java,139,151,selected,920276.java,630,642
selected,420537.java,25,28,selected,496368.java,21,27
selected,706168.java,21,28,default,83426.java,126,130
selected,1784160.java,51,58,selected,484249.java,55,63
selected,2636968.java,187,195,selected,405606.java,267,273
selected,713062.java,302,308,selected,1830095.java,712,722
selected,1156117.java,92,101,default,76550.java,8,17
selected,1773163.java,16,22,default,63929.java,142,148
selected,2364886.java,274,280,selected,515120.java,1239,1247
selected,1838762.java,74,81,default,11989.java,126,130
selected,840647.java,1088,1090,selected,1018775.java,380,386
selected,1145637.java,1385,1387,selected,1145637.java,783,785
selected,1145637.java,1409,1411,selected,1145637.java,816,818
selected,483063.java,529,538,selected,518958.java,379,387
selected,1838762.java,83,90,selected,2680689.java,111,122
selected,1524177.java,14,21,selected,862190.java,47,55
selected,1500609.java,359,369,selected,416063.java,32,47
selected,443500.java,342,352,selected,1827257.java,377,388
selected,1884874.java,172,181,selected,315509.java,438,450
selected,713062.java,302,308,selected,1680585.java,23,31
selected,420537.java,25,28,selected,2531630.java,198,206
selected,2666127.java,17,25,selected,2300016.java,19,30
selected,1543404.java,1308,1318,selected,1543404.java,1286,1298
selected,443500.java,342,352,selected,502360.java,408,418
selected,994393.java,149,153,default,4745.java,20,24
selected,1371768.java,54,61,selected,902737.java,88,97
selected,1838762.java,74,81,selected,2252373.java,121,128
selected,1930731.java,550,558,selected,2716610.java,715,722
selected,888514.java,18,26,selected,811633.java,11,21
selected,479346.java,180,189,selected,533451.java,390,397
selected,582316.java,442,450,selected,999100.java,542,554
selected,2587973.java,670,677,selected,917533.java,419,425
selected,2364886.java,877,883,selected,2398095.java,73,79
selected,169131.java,67,76,selected,866198.java,455,464
selected,368651.java,103,107,selected,612431.java,519,525
selected,1726180.java,1454,1460,selected,1026624.java,151,157
selected,454910.java,105,113,selected,518735.java,93,96
selected,1145637.java,1385,1387,selected,1145637.java,864,866
selected,2507043.java,973,979,selected,769032.java,36,42
selected,1838762.java,74,81,selected,784065.java,145,155
selected,1145637.java,1453,1455,selected,1145637.java,1244,1246
selected,2524293.java,191,196,default,28316.java,942,946
selected,1838762.java,83,90,selected,1529792.java,144,154
selected,1838762.java,74,81,selected,1157931.java,238,247
selected,706168.java,21,28,selected,2052331.java,19,25
selected,124211.java,217,224,default,80254.java,1256,1265
selected,1436558.java,85,91,selected,207428.java,178,184
selected,1977480.java,208,216,selected,137232.java,199,208
selected,994393.java,149,153,default,118309.java,126,130
selected,2159931.java,25,36,selected,753842.java,226,238
selected,2364886.java,126,132,selected,831170.java,164,170
selected,1631061.java,93,100,selected,1710788.java,561,568
selected,706168.java,21,28,selected,784065.java,145,155
selected,1145637.java,1425,1427,selected,1145637.java,667,669
selected,96367.java,17,21,default,137197.java,126,130
selected,1565848.java,307,311,selected,905951.java,248,253
selected,866771.java,145,154,selected,1661438.java,1269,1276
selected,1145637.java,1429,1431,selected,1145637.java,703,705
selected,1918035.java,42,49,selected,710153.java,23,31
selected,2636968.java,187,195,selected,2424712.java,67,75
selected,888514.java,18,26,selected,706595.java,98,108
selected,840647.java,1088,1090,selected,448380.java,669,677
selected,1631061.java,55,64,selected,515120.java,1569,1576
selected,209474.java,31,37,default,41557.java,22,26
selected,1048355.java,187,197,selected,2221635.java,121,130
selected,1161571.java,403,408,selected,575886.java,36,41
selected,643725.java,352,358,selected,680734.java,689,695
selected,556851.java,63,78,selected,1845981.java,231,244
selected,275739.java,196,201,selected,483442.java,186,192
selected,1793068.java,21,32,selected,1686679.java,53,68
selected,519509.java,100,107,selected,925702.java,142,154
selected,1714238.java,812,818,selected,1714238.java,638,646
selected,420537.java,25,28,selected,2283136.java,813,820
selected,994393.java,149,153,selected,1373808.java,9,22
selected,2364886.java,21,26,selected,743515.java,636,642
selected,30798.java,28,38,selected,1982285.java,206,218
selected,1129049.java,7,16,selected,2435507.java,48,56
selected,2022469.java,814,819,selected,1820022.java,260,269
selected,76730.java,248,253,default,91744.java,285,290
selected,2107327.java,1125,1131,default,80510.java,85,91
selected,2587973.java,670,677,selected,2677148.java,113,121
selected,1874154.java,36,43,default,85052.java,126,130
selected,1838762.java,83,90,selected,310688.java,104,110
selected,2439312.java,48,51,selected,10860.java,129,139
selected,727684.java,1312,1319,selected,1121521.java,274,282
selected,706168.java,21,28,selected,1377069.java,279,283
selected,597141.java,82,95,selected,2482020.java,385,392
selected,2512558.java,27,33,selected,1182232.java,129,136
selected,368651.java,94,98,default,7993.java,142,148
selected,1169732.java,889,897,selected,1169732.java,879,887
selected,1145637.java,1421,1423,selected,1145637.java,703,705
selected,2312811.java,482,486,selected,243810.java,390,396
selected,891111.java,732,741,selected,1672627.java,192,200
selected,1145637.java,1417,1419,selected,1145637.java,1163,1165
selected,69620.java,401,404,selected,2059246.java,434,437
selected,2206358.java,360,369,selected,1202998.java,142,152
selected,405978.java,293,300,selected,60625.java,592,601
selected,204417.java,122,127,selected,516822.java,161,166
selected,2587973.java,189,197,selected,1030949.java,597,606
selected,171396.java,66,77,selected,1905740.java,295,302
selected,421536.java,409,416,selected,426251.java,19,26
selected,2400040.java,483,490,selected,1461211.java,459,466
selected,1838762.java,74,81,selected,2110704.java,126,134
selected,1145637.java,1369,1371,selected,1145637.java,820,822
selected,1145637.java,1405,1407,selected,1145637.java,936,938
selected,1041292.java,50,59,selected,2144364.java,145,158
selected,1726180.java,1436,1447,selected,1726180.java,1183,1197
selected,1833276.java,346,358,selected,1833276.java,127,137
selected,1081621.java,383,392,default,137521.java,830,841
selected,221341.java,50,53,default,82424.java,100,105
selected,2636968.java,187,195,selected,223814.java,56,61
selected,1874154.java,36,43,selected,164406.java,53,63
selected,2512558.java,39,46,selected,1713637.java,125,133
selected,133142.java,224,229,selected,1086820.java,153,159
selected,1796897.java,1592,1604,selected,659931.java,80,95
selected,1137997.java,54,62,selected,2092452.java,140,146
selected,368651.java,103,107,default,90320.java,142,148
selected,918975.java,648,655,selected,1712367.java,286,296
selected,2042101.java,357,365,selected,727684.java,1312,1319
selected,950817.java,387,393,selected,220466.java,446,452
selected,171396.java,66,77,selected,1999228.java,471,485
selected,582374.java,229,244,selected,2256393.java,68,80
selected,1494560.java,169,177,selected,1281364.java,126,135
selected,1500609.java,391,399,selected,1299858.java,376,384
selected,1145637.java,1457,1459,selected,1145637.java,856,858
selected,1838762.java,83,90,selected,1266485.java,27,36
selected,85559.java,164,172,selected,670237.java,113,123
selected,2617107.java,757,767,selected,1949698.java,309,319
selected,727684.java,1312,1319,selected,501089.java,162,170
selected,136465.java,45,55,selected,2256397.java,45,55
selected,23047.java,238,246,default,40624.java,635,642
selected,891111.java,1010,1018,selected,1808283.java,231,240
selected,892769.java,50,54,selected,5328.java,63,71
selected,706168.java,21,28,selected,18415.java,116,123
selected,1206162.java,99,101,selected,594135.java,735,743
selected,1725393.java,915,921,selected,1036506.java,899,905
selected,1683655.java,81,91,default,70278.java,30,44
selected,2364886.java,126,132,default,111522.java,142,148
selected,1144055.java,265,271,default,16496.java,36,41
selected,582374.java,229,244,selected,1107815.java,190,199
selected,866771.java,111,117,selected,769719.java,133,139
selected,2343688.java,219,226,selected,2229638.java,85,93
selected,692929.java,111,118,selected,2228025.java,1357,1363
selected,2038904.java,732,739,selected,2108417.java,21,30
selected,2400040.java,983,991,selected,2400040.java,483,490
selected,136465.java,45,55,selected,2183702.java,489,497
selected,2400040.java,983,991,selected,2400040.java,449,456
selected,582316.java,442,450,selected,1594019.java,69,80
selected,361469.java,312,317,selected,50714.java,94,100
selected,706168.java,21,28,selected,971518.java,20,29
selected,1751811.java,385,392,selected,1751811.java,358,365
selected,713062.java,302,308,selected,1714404.java,88,101
selected,706168.java,21,28,default,46190.java,417,427
selected,211488.java,34,42,selected,2288212.java,400,408
selected,2571846.java,83,94,selected,1115322.java,25,34
selected,2617107.java,745,755,selected,1661438.java,537,545
selected,2042101.java,357,365,selected,2439345.java,531,536
selected,713062.java,302,308,selected,2110704.java,126,134
selected,2477221.java,36,44,selected,2418886.java,17,28
selected,2587973.java,189,197,selected,2359673.java,334,337
selected,1459913.java,127,132,selected,768110.java,242,249
selected,1690011.java,825,831,selected,496812.java,61,67
selected,1874154.java,36,43,default,123277.java,218,228
selected,443500.java,342,352,selected,1594019.java,69,80
selected,1145637.java,1425,1427,selected,1145637.java,304,306
selected,2400040.java,466,473,selected,831170.java,477,484
selected,2042101.java,357,365,selected,298319.java,559,567
selected,608828.java,152,154,selected,654497.java,60,65
selected,1918035.java,42,49,selected,1659923.java,15,22
selected,209583.java,422,431,selected,1878770.java,233,240
selected,443500.java,342,352,selected,122923.java,157,166
selected,2525595.java,44,51,selected,1832082.java,49,56
selected,1838762.java,83,90,selected,2617868.java,172,179
selected,994393.java,149,153,selected,2037747.java,112,118
selected,430580.java,418,426,selected,430580.java,292,300
selected,2198838.java,107,112,selected,1102213.java,396,400
selected,85559.java,164,172,selected,467201.java,361,370
selected,1029586.java,300,310,selected,2102204.java,180,189
selected,582316.java,211,216,selected,2096239.java,169,176
selected,1145637.java,1465,1467,selected,1145637.java,1232,1234
selected,1525724.java,516,521,selected,2396963.java,9,14
selected,1144055.java,265,271,selected,1549163.java,288,294
selected,2343688.java,753,757,selected,127068.java,1547,1552
selected,888514.java,18,26,selected,517589.java,32,41
selected,443500.java,342,352,selected,1054085.java,95,103
selected,96367.java,17,21,selected,2440410.java,106,111
selected,361440.java,276,283,selected,1931226.java,139,147
selected,2636968.java,468,476,selected,868705.java,214,222
selected,1467711.java,705,712,selected,1467711.java,680,687
selected,2636968.java,468,476,selected,1710788.java,551,558
selected,84634.java,619,627,selected,607807.java,298,309
selected,1399584.java,23,29,selected,1358357.java,45,55
selected,736060.java,11,17,selected,600515.java,146,150
selected,547937.java,877,885,default,119639.java,37,44
selected,221341.java,50,53,selected,843040.java,102,106
selected,994393.java,149,153,selected,2252032.java,151,161
selected,2024029.java,491,497,default,55896.java,797,801
selected,582316.java,442,450,selected,1692366.java,77,81
selected,2471299.java,1122,1128,selected,2688436.java,104,111
selected,1453973.java,19,23,selected,426251.java,79,83
selected,1773163.java,16,22,selected,2228025.java,1310,1314
selected,209474.java,31,37,selected,461177.java,22,29
selected,2587973.java,477,485,selected,2636968.java,200,208
selected,303414.java,202,214,selected,1626928.java,95,107
selected,2078248.java,183,194,selected,1049413.java,233,241
selected,736060.java,11,17,selected,589971.java,46,50
selected,211488.java,34,42,selected,1215230.java,362,371
selected,1145637.java,1421,1423,selected,1145637.java,634,636
selected,582316.java,211,216,selected,84634.java,87,94
selected,2400040.java,1139,1147,selected,2281397.java,142,150
selected,110328.java,363,370,default,115107.java,87,95
selected,119045.java,20,31,selected,743040.java,391,406
selected,1032848.java,463,469,selected,1814816.java,173,179
selected,2617107.java,745,755,selected,2042413.java,110,119
selected,1838762.java,74,81,selected,1129528.java,331,342
selected,30798.java,28,38,selected,1310874.java,227,239
selected,1032848.java,258,264,default,120462.java,142,148
selected,84634.java,359,365,default,74790.java,142,148
selected,1631061.java,93,100,selected,46516.java,126,134
selected,1496075.java,62,66,selected,2045062.java,459,463
selected,668040.java,257,263,default,125703.java,36,41
selected,840647.java,1088,1090,selected,2636968.java,187,195
selected,52823.java,149,158,selected,186184.java,86,96
selected,1704956.java,41,48,selected,1918035.java,42,49
selected,1639633.java,34,42,selected,1344583.java,48,57
selected,1144055.java,265,271,selected,2320712.java,208,214
selected,1905620.java,359,365,default,100579.java,61,65
selected,1145637.java,1413,1415,selected,1145637.java,1276,1278
selected,345136.java,51,58,selected,345136.java,42,49
selected,950817.java,32,42,selected,1117022.java,405,413
selected,1245213.java,988,995,selected,1665340.java,30,36
